path,kind,node_path,component_id,game_object_name,script_guid,serialized_fields_present,fields,rect
Assets/Resources/prefabs/ui/UIManager.prefab,Canvas,UIStory/StoryGroup/StoryObjectCanvas,223640026051587536,StoryObjectCanvas,,,"{""m_AdditionalShaderChannelsFlag"": ""25"", ""m_OverridePixelPerfect"": ""0"", ""m_OverrideSorting"": ""0"", ""m_PixelPerfect"": ""0"", ""m_PlaneDistance"": ""100"", ""m_ReceivesEvents"": ""1"", ""m_RenderMode"": ""2"", ""m_SortingLayerID"": ""0"", ""m_SortingOrder"": ""0"", ""m_TargetDisplay"": ""0"", ""m_UpdateRectTransformForStandalone"": ""0""}","{""anchor_max"": {""x"": 0.5, ""y"": 0.5}, ""anchor_min"": {""x"": 0.5, ""y"": 0.5}, ""anchored_position"": {""x"": 0.0, ""y"": 0.0}, ""pivot"": {""x"": 0.5, ""y"": 0.5}, ""size_delta"": {""x"": 1080.0, ""y"": 2220.0}}"
Assets/Resources/prefabs/ui/UIManager.prefab,Canvas,UIStory/StoryGroup/StoryObjectCanvas/StoryBGCanvas,223207482325984833,StoryBGCanvas,,,"{""m_AdditionalShaderChannelsFlag"": ""0"", ""m_OverridePixelPerfect"": ""0"", ""m_OverrideSorting"": ""1"", ""m_PixelPerfect"": ""0"", ""m_PlaneDistance"": ""100"", ""m_ReceivesEvents"": ""1"", ""m_RenderMode"": ""2"", ""m_SortingLayerID"": ""0"", ""m_SortingOrder"": ""-5"", ""m_TargetDisplay"": ""0"", ""m_UpdateRectTransformForStandalone"": ""0""}","{""anchor_max"": {""x"": 1.0, ""y"": 1.0}, ""anchor_min"": {""x"": 0.0, ""y"": 0.0}, ""anchored_position"": {""x"": 0.0, ""y"": 0.0}, ""pivot"": {""x"": 0.5, ""y"": 0.5}, ""size_delta"": {""x"": 0.0, ""y"": 0.0}}"
Assets/Resources/prefabs/ui/UIManager.prefab,Canvas,UIStory/StoryGroup/StoryUICanvas,223271623519787693,StoryUICanvas,,,"{""m_AdditionalShaderChannelsFlag"": ""25"", ""m_OverridePixelPerfect"": ""0"", ""m_OverrideSorting"": ""0"", ""m_PixelPerfect"": ""0"", ""m_PlaneDistance"": ""10"", ""m_ReceivesEvents"": ""1"", ""m_RenderMode"": ""1"", ""m_SortingLayerID"": ""-1412525119"", ""m_SortingOrder"": ""5"", ""m_TargetDisplay"": ""0"", ""m_UpdateRectTransformForStandalone"": ""0""}","{""anchor_max"": {""x"": 0.0, ""y"": 0.0}, ""anchor_min"": {""x"": 0.0, ""y"": 0.0}, ""anchored_position"": {""x"": 0.0, ""y"": 0.0}, ""pivot"": {""x"": 0.0, ""y"": 0.0}, ""size_delta"": {""x"": 0.0, ""y"": 0.0}}"
Assets/Resources/prefabs/ui/UIManager.prefab,CanvasScaler,Canvas,114383914390522973,Canvas,6dfc8ec6aebac6665d9781d273993f23,False,{},"{""anchor_max"": {""x"": 0.0, ""y"": 0.0}, ""anchor_min"": {""x"": 0.0, ""y"": 0.0}, ""anchored_position"": {""x"": 0.0, ""y"": 0.0}, ""pivot"": {""x"": 0.0, ""y"": 0.0}, ""size_delta"": {""x"": 0.0, ""y"": 0.0}}"
Assets/Resources/prefabs/ui/UIManager.prefab,CanvasScaler,BGCanvas,114698468950377843,BGCanvas,6dfc8ec6aebac6665d9781d273993f23,False,{},"{""anchor_max"": {""x"": 0.0, ""y"": 0.0}, ""anchor_min"": {""x"": 0.0, ""y"": 0.0}, ""anchored_position"": {""x"": 0.0, ""y"": 0.0}, ""pivot"": {""x"": 0.0, ""y"": 0.0}, ""size_delta"": {""x"": 0.0, ""y"": 0.0}}"
Assets/Resources/prefabs/ui/UIManager.prefab,CanvasScaler,TouchEffectCanvas,114046488961336840,TouchEffectCanvas,6dfc8ec6aebac6665d9781d273993f23,False,{},"{""anchor_max"": {""x"": 0.0, ""y"": 0.0}, ""anchor_min"": {""x"": 0.0, ""y"": 0.0}, ""anchored_position"": {""x"": 0.0, ""y"": 0.0}, ""pivot"": {""x"": 0.0, ""y"": 0.0}, ""size_delta"": {""x"": 0.0, ""y"": 0.0}}"
Assets/Resources/prefabs/ui/UIManager.prefab,CanvasScaler,UIStory/StoryGroup/StoryObjectCanvas,114827877266884999,StoryObjectCanvas,6dfc8ec6aebac6665d9781d273993f23,False,{},"{""anchor_max"": {""x"": 0.5, ""y"": 0.5}, ""anchor_min"": {""x"": 0.5, ""y"": 0.5}, ""anchored_position"": {""x"": 0.0, ""y"": 0.0}, ""pivot"": {""x"": 0.5, ""y"": 0.5}, ""size_delta"": {""x"": 1080.0, ""y"": 2220.0}}"
Assets/Resources/prefabs/ui/UIManager.prefab,CanvasScaler,UIStory/StoryGroup/StoryUICanvas,114953174401411175,StoryUICanvas,6dfc8ec6aebac6665d9781d273993f23,False,{},"{""anchor_max"": {""x"": 0.0, ""y"": 0.0}, ""anchor_min"": {""x"": 0.0, ""y"": 0.0}, ""anchored_position"": {""x"": 0.0, ""y"": 0.0}, ""pivot"": {""x"": 0.0, ""y"": 0.0}, ""size_delta"": {""x"": 0.0, ""y"": 0.0}}"
Assets/Resources/prefabs/ui/UIManager.prefab,SafeAreaComponent,Canvas/SafeArea,114064206518113314,SafeArea,cedddb77dbd60a683455a2b226c5fd56,,{},"{""anchor_max"": {""x"": 1.0, ""y"": 1.0}, ""anchor_min"": {""x"": 0.0, ""y"": 0.0}, ""anchored_position"": {""x"": 0.0, ""y"": 0.0}, ""pivot"": {""x"": 0.5, ""y"": 0.5}, ""size_delta"": {""x"": 0.0, ""y"": 0.0}}"
Assets/Resources/prefabs/ui/UIManager.prefab,SafeAreaComponent,BGCanvas/SafeArea,114035265768712489,SafeArea,cedddb77dbd60a683455a2b226c5fd56,,{},"{""anchor_max"": {""x"": 1.0, ""y"": 1.0}, ""anchor_min"": {""x"": 0.0, ""y"": 0.0}, ""anchored_position"": {""x"": 0.0, ""y"": 0.0}, ""pivot"": {""x"": 0.5, ""y"": 0.5}, ""size_delta"": {""x"": 0.0, ""y"": 0.0}}"
Assets/Resources/prefabs/ui/UIManager.prefab,SafeAreaComponent,UIStory/StoryGroup/StoryUICanvas/SafeArea,114299872836791207,SafeArea,cedddb77dbd60a683455a2b226c5fd56,,{},"{""anchor_max"": {""x"": 1.0, ""y"": 1.0}, ""anchor_min"": {""x"": 0.0, ""y"": 0.0}, ""anchored_position"": {""x"": 0.0, ""y"": 0.0}, ""pivot"": {""x"": 0.5, ""y"": 0.5}, ""size_delta"": {""x"": 0.0, ""y"": 0.0}}"
Assets/Resources/prefabs/ui/UIManager.prefab,SafeAreaRect,Canvas/SafeArea,,,,,{},"{""anchor_max"": {""x"": 1.0, ""y"": 1.0}, ""anchor_min"": {""x"": 0.0, ""y"": 0.0}, ""anchored_position"": {""x"": 0.0, ""y"": 0.0}, ""pivot"": {""x"": 0.5, ""y"": 0.5}, ""size_delta"": {""x"": 0.0, ""y"": 0.0}}"
Assets/Resources/prefabs/ui/UIManager.prefab,SafeAreaRect,BGCanvas/SafeArea,,,,,{},"{""anchor_max"": {""x"": 1.0, ""y"": 1.0}, ""anchor_min"": {""x"": 0.0, ""y"": 0.0}, ""anchored_position"": {""x"": 0.0, ""y"": 0.0}, ""pivot"": {""x"": 0.5, ""y"": 0.5}, ""size_delta"": {""x"": 0.0, ""y"": 0.0}}"
Assets/Resources/prefabs/ui/UIManager.prefab,SafeAreaRect,UIStory/StoryGroup/StoryUICanvas/SafeArea,,,,,{},"{""anchor_max"": {""x"": 1.0, ""y"": 1.0}, ""anchor_min"": {""x"": 0.0, ""y"": 0.0}, ""anchored_position"": {""x"": 0.0, ""y"": 0.0}, ""pivot"": {""x"": 0.5, ""y"": 0.5}, ""size_delta"": {""x"": 0.0, ""y"": 0.0}}"
Assets/Resources/prefabs/ui/UILoading.prefab,Canvas,UILoading,223045458335737618,UILoading,,,"{""m_AdditionalShaderChannelsFlag"": ""0"", ""m_OverridePixelPerfect"": ""0"", ""m_OverrideSorting"": ""1"", ""m_PixelPerfect"": ""0"", ""m_PlaneDistance"": ""100"", ""m_ReceivesEvents"": ""1"", ""m_RenderMode"": ""2"", ""m_SortingLayerID"": ""0"", ""m_SortingOrder"": ""10"", ""m_TargetDisplay"": ""0"", ""m_UpdateRectTransformForStandalone"": ""0""}","{""anchor_max"": {""x"": 0.5, ""y"": 0.5}, ""anchor_min"": {""x"": 0.5, ""y"": 0.5}, ""anchored_position"": {""x"": 0.0, ""y"": 0.0}, ""pivot"": {""x"": 0.5, ""y"": 0.5}, ""size_delta"": {""x"": 1080.0, ""y"": 1920.0}}"
Assets/Resources/prefabs/ui/UILoading.prefab,Canvas,UILoading/Loading_Type,223215879266689626,Loading_Type,,,"{""m_AdditionalShaderChannelsFlag"": ""25"", ""m_OverridePixelPerfect"": ""0"", ""m_OverrideSorting"": ""1"", ""m_PixelPerfect"": ""0"", ""m_PlaneDistance"": ""100"", ""m_ReceivesEvents"": ""1"", ""m_RenderMode"": ""2"", ""m_SortingLayerID"": ""0"", ""m_SortingOrder"": ""2"", ""m_TargetDisplay"": ""0"", ""m_UpdateRectTransformForStandalone"": ""0""}","{""anchor_max"": {""x"": 1.0, ""y"": 1.0}, ""anchor_min"": {""x"": 0.0, ""y"": 0.0}, ""anchored_position"": {""x"": 0.0, ""y"": 0.0}, ""pivot"": {""x"": 0.5, ""y"": 0.5}, ""size_delta"": {""x"": 0.0, ""y"": 0.0}}"
Assets/Resources/prefabs/ui/UILoading.prefab,Canvas,UILoading/Ch,223799762105739359,Ch,,,"{""m_AdditionalShaderChannelsFlag"": ""0"", ""m_OverridePixelPerfect"": ""0"", ""m_OverrideSorting"": ""1"", ""m_PixelPerfect"": ""0"", ""m_PlaneDistance"": ""100"", ""m_ReceivesEvents"": ""1"", ""m_RenderMode"": ""2"", ""m_SortingLayerID"": ""0"", ""m_SortingOrder"": ""3"", ""m_TargetDisplay"": ""0"", ""m_UpdateRectTransformForStandalone"": ""0""}","{""anchor_max"": {""x"": 0.5, ""y"": 0.0}, ""anchor_min"": {""x"": 0.5, ""y"": 0.0}, ""anchored_position"": {""x"": 0.0, ""y"": -180.0}, ""pivot"": {""x"": 0.5, ""y"": 0.5}, ""size_delta"": {""x"": 100.0, ""y"": 0.0}}"
Assets/Resources/prefabs/ui/UILoading.prefab,Canvas,UILoading/LogoArea,223208575754630950,LogoArea,,,"{""m_AdditionalShaderChannelsFlag"": ""25"", ""m_OverridePixelPerfect"": ""0"", ""m_OverrideSorting"": ""1"", ""m_PixelPerfect"": ""0"", ""m_PlaneDistance"": ""100"", ""m_ReceivesEvents"": ""1"", ""m_RenderMode"": ""2"", ""m_SortingLayerID"": ""0"", ""m_SortingOrder"": ""3"", ""m_TargetDisplay"": ""0"", ""m_UpdateRectTransformForStandalone"": ""0""}","{""anchor_max"": {""x"": 1.0, ""y"": 1.0}, ""anchor_min"": {""x"": 0.0, ""y"": 0.0}, ""anchored_position"": {""x"": 0.0, ""y"": 0.0}, ""pivot"": {""x"": 0.5, ""y"": 0.5}, ""size_delta"": {""x"": 0.0, ""y"": 0.0}}"
Assets/Resources/prefabs/ui/UILoading.prefab,Canvas,UILoading/LoadingBar,223240571728440943,LoadingBar,,,"{""m_AdditionalShaderChannelsFlag"": ""25"", ""m_OverridePixelPerfect"": ""0"", ""m_OverrideSorting"": ""1"", ""m_PixelPerfect"": ""0"", ""m_PlaneDistance"": ""100"", ""m_ReceivesEvents"": ""1"", ""m_RenderMode"": ""2"", ""m_SortingLayerID"": ""0"", ""m_SortingOrder"": ""5"", ""m_TargetDisplay"": ""0"", ""m_UpdateRectTransformForStandalone"": ""0""}","{""anchor_max"": {""x"": 0.5, ""y"": 0.0}, ""anchor_min"": {""x"": 0.5, ""y"": 0.0}, ""anchored_position"": {""x"": 0.0, ""y"": 300.0}, ""pivot"": {""x"": 0.5, ""y"": 0.5}, ""size_delta"": {""x"": 670.0, ""y"": 50.0}}"
Assets/Resources/prefabs/ui/UILoading.prefab,Canvas,UILoading/Btn_ContactUs,223133854062310043,Btn_ContactUs,,,"{""m_AdditionalShaderChannelsFlag"": ""25"", ""m_OverridePixelPerfect"": ""0"", ""m_OverrideSorting"": ""1"", ""m_PixelPerfect"": ""0"", ""m_PlaneDistance"": ""100"", ""m_ReceivesEvents"": ""1"", ""m_RenderMode"": ""2"", ""m_SortingLayerID"": ""0"", ""m_SortingOrder"": ""5"", ""m_TargetDisplay"": ""0"", ""m_UpdateRectTransformForStandalone"": ""0""}","{""anchor_max"": {""x"": 0.0, ""y"": 0.0}, ""anchor_min"": {""x"": 0.0, ""y"": 0.0}, ""anchored_position"": {""x"": 30.0, ""y"": 90.0}, ""pivot"": {""x"": 0.0, ""y"": 0.0}, ""size_delta"": {""x"": 240.0, ""y"": 80.0}}"
Assets/Resources/prefabs/ui/UILoading.prefab,Canvas,UILoading/Ver,223729442808604298,Ver,,,"{""m_AdditionalShaderChannelsFlag"": ""25"", ""m_OverridePixelPerfect"": ""0"", ""m_OverrideSorting"": ""1"", ""m_PixelPerfect"": ""0"", ""m_PlaneDistance"": ""100"", ""m_ReceivesEvents"": ""1"", ""m_RenderMode"": ""2"", ""m_SortingLayerID"": ""0"", ""m_SortingOrder"": ""5"", ""m_TargetDisplay"": ""0"", ""m_UpdateRectTransformForStandalone"": ""0""}","{""anchor_max"": {""x"": 1.0, ""y"": 0.0}, ""anchor_min"": {""x"": 1.0, ""y"": 0.0}, ""anchored_position"": {""x"": -30.0, ""y"": 30.0}, ""pivot"": {""x"": 1.0, ""y"": 0.0}, ""size_delta"": {""x"": 500.0, ""y"": 60.0}}"
Assets/Resources/prefabs/ui/UILoading.prefab,Canvas,UILoading/Ver (1),223433881075115309,Ver (1),,,"{""m_AdditionalShaderChannelsFlag"": ""25"", ""m_OverridePixelPerfect"": ""0"", ""m_OverrideSorting"": ""1"", ""m_PixelPerfect"": ""0"", ""m_PlaneDistance"": ""100"", ""m_ReceivesEvents"": ""1"", ""m_RenderMode"": ""2"", ""m_SortingLayerID"": ""0"", ""m_SortingOrder"": ""5"", ""m_TargetDisplay"": ""0"", ""m_UpdateRectTransformForStandalone"": ""0""}","{""anchor_max"": {""x"": 0.0, ""y"": 0.0}, ""anchor_min"": {""x"": 0.0, ""y"": 0.0}, ""anchored_position"": {""x"": 30.0, ""y"": 30.0}, ""pivot"": {""x"": 0.0, ""y"": 0.0}, ""size_delta"": {""x"": 500.0, ""y"": 60.0}}"
Assets/Resources/prefabs/ui/uiroot/UIInGame.prefab,Canvas,UIInGame/SubMapUI/UIEvent_SchoolUniform/AutoPosYSetting/PrefabParent/UIInGameSubMap_SchoolUniform/BlockGroup/RequiredGroup/Scroll View/Viewport/Content/UiListitem_EchoArchive_CollectBlock/FX_ClearOne,223506873288213391,FX_ClearOne,,,"{""m_AdditionalShaderChannelsFlag"": ""0"", ""m_OverridePixelPerfect"": ""0"", ""m_OverrideSorting"": ""1"", ""m_PixelPerfect"": ""0"", ""m_PlaneDistance"": ""100"", ""m_ReceivesEvents"": ""1"", ""m_RenderMode"": ""2"", ""m_SortingLayerID"": ""0"", ""m_SortingOrder"": ""0"", ""m_TargetDisplay"": ""0"", ""m_UpdateRectTransformForStandalone"": ""0""}","{""anchor_max"": {""x"": 0.5, ""y"": 0.5}, ""anchor_min"": {""x"": 0.5, ""y"": 0.5}, ""anchored_position"": {""x"": 0.0, ""y"": 0.0}, ""pivot"": {""x"": 0.5, ""y"": 0.5}, ""size_delta"": {""x"": 0.0, ""y"": 0.0}}"
Assets/Resources/prefabs/ui/uiroot/UIInGame.prefab,Canvas,UIInGame/SubMapUI/UIEvent_SchoolUniform/AutoPosYSetting/PrefabParent/UIInGameSubMap_SchoolUniform/BlockGroup/RequiredGroup/Scroll View/Viewport/Content/UiListitem_EchoArchive_CollectBlock (1)/FX_ClearOne,223618399774572758,FX_ClearOne,,,"{""m_AdditionalShaderChannelsFlag"": ""0"", ""m_OverridePixelPerfect"": ""0"", ""m_OverrideSorting"": ""1"", ""m_PixelPerfect"": ""0"", ""m_PlaneDistance"": ""100"", ""m_ReceivesEvents"": ""1"", ""m_RenderMode"": ""2"", ""m_SortingLayerID"": ""0"", ""m_SortingOrder"": ""0"", ""m_TargetDisplay"": ""0"", ""m_UpdateRectTransformForStandalone"": ""0""}","{""anchor_max"": {""x"": 0.5, ""y"": 0.5}, ""anchor_min"": {""x"": 0.5, ""y"": 0.5}, ""anchored_position"": {""x"": 0.0, ""y"": 0.0}, ""pivot"": {""x"": 0.5, ""y"": 0.5}, ""size_delta"": {""x"": 0.0, ""y"": 0.0}}"
Assets/Resources/prefabs/ui/uiroot/UIInGame.prefab,Canvas,UIInGame/SubMapUI/UIEvent_SchoolUniform/AutoPosYSetting/PrefabParent/UIInGameSubMap_SchoolUniform/BlockGroup/RequiredGroup/Scroll View/Viewport/Content/UiListitem_EchoArchive_CollectBlock (2)/FX_ClearOne,223958034336396672,FX_ClearOne,,,"{""m_AdditionalShaderChannelsFlag"": ""0"", ""m_OverridePixelPerfect"": ""0"", ""m_OverrideSorting"": ""1"", ""m_PixelPerfect"": ""0"", ""m_PlaneDistance"": ""100"", ""m_ReceivesEvents"": ""1"", ""m_RenderMode"": ""2"", ""m_SortingLayerID"": ""0"", ""m_SortingOrder"": ""0"", ""m_TargetDisplay"": ""0"", ""m_UpdateRectTransformForStandalone"": ""0""}","{""anchor_max"": {""x"": 0.5, ""y"": 0.5}, ""anchor_min"": {""x"": 0.5, ""y"": 0.5}, ""anchored_position"": {""x"": 0.0, ""y"": 0.0}, ""pivot"": {""x"": 0.5, ""y"": 0.5}, ""size_delta"": {""x"": 0.0, ""y"": 0.0}}"
Assets/Resources/prefabs/ui/uiroot/UIInGame.prefab,Canvas,UIInGame/SubMapUI/UIEvent_SchoolUniform/AutoPosYSetting/PrefabParent/UIInGameSubMap_SchoolUniform/BlockGroup/RequiredGroup/Scroll View/Viewport/Content/UiListitem_EchoArchive_CollectBlock (3)/FX_ClearOne,223194779458568722,FX_ClearOne,,,"{""m_AdditionalShaderChannelsFlag"": ""0"", ""m_OverridePixelPerfect"": ""0"", ""m_OverrideSorting"": ""1"", ""m_PixelPerfect"": ""0"", ""m_PlaneDistance"": ""100"", ""m_ReceivesEvents"": ""1"", ""m_RenderMode"": ""2"", ""m_SortingLayerID"": ""0"", ""m_SortingOrder"": ""0"", ""m_TargetDisplay"": ""0"", ""m_UpdateRectTransformForStandalone"": ""0""}","{""anchor_max"": {""x"": 0.5, ""y"": 0.5}, ""anchor_min"": {""x"": 0.5, ""y"": 0.5}, ""anchored_position"": {""x"": 0.0, ""y"": 0.0}, ""pivot"": {""x"": 0.5, ""y"": 0.5}, ""size_delta"": {""x"": 0.0, ""y"": 0.0}}"
Assets/Resources/prefabs/ui/uiroot/UIInGame.prefab,Canvas,UIInGame/SubMapUI/UIEvent_SchoolUniform/AutoPosYSetting/PrefabParent/UIInGameSubMap_SchoolUniform/BlockGroup/RequiredGroup/Scroll View/Viewport/Content/UiListitem_EchoArchive_CollectBlock (4)/FX_ClearOne,223185214569338344,FX_ClearOne,,,"{""m_AdditionalShaderChannelsFlag"": ""0"", ""m_OverridePixelPerfect"": ""0"", ""m_OverrideSorting"": ""1"", ""m_PixelPerfect"": ""0"", ""m_PlaneDistance"": ""100"", ""m_ReceivesEvents"": ""1"", ""m_RenderMode"": ""2"", ""m_SortingLayerID"": ""0"", ""m_SortingOrder"": ""0"", ""m_TargetDisplay"": ""0"", ""m_UpdateRectTransformForStandalone"": ""0""}","{""anchor_max"": {""x"": 0.5, ""y"": 0.5}, ""anchor_min"": {""x"": 0.5, ""y"": 0.5}, ""anchored_position"": {""x"": 0.0, ""y"": 0.0}, ""pivot"": {""x"": 0.5, ""y"": 0.5}, ""size_delta"": {""x"": 0.0, ""y"": 0.0}}"
Assets/Resources/prefabs/ui/uiroot/UIInGame.prefab,Canvas,UIInGame/SubMapUI/UIEvent_SchoolUniform/AutoPosYSetting/PrefabParent/UIInGameSubMap_SchoolUniform/BlockGroup/RequiredGroup/Scroll View/Viewport/Content/UiListitem_EchoArchive_CollectBlock (5)/FX_ClearOne,223371186716110101,FX_ClearOne,,,"{""m_AdditionalShaderChannelsFlag"": ""0"", ""m_OverridePixelPerfect"": ""0"", ""m_OverrideSorting"": ""1"", ""m_PixelPerfect"": ""0"", ""m_PlaneDistance"": ""100"", ""m_ReceivesEvents"": ""1"", ""m_RenderMode"": ""2"", ""m_SortingLayerID"": ""0"", ""m_SortingOrder"": ""0"", ""m_TargetDisplay"": ""0"", ""m_UpdateRectTransformForStandalone"": ""0""}","{""anchor_max"": {""x"": 0.5, ""y"": 0.5}, ""anchor_min"": {""x"": 0.5, ""y"": 0.5}, ""anchored_position"": {""x"": 0.0, ""y"": 0.0}, ""pivot"": {""x"": 0.5, ""y"": 0.5}, ""size_delta"": {""x"": 0.0, ""y"": 0.0}}"
Assets/Resources/prefabs/ui/uiroot/UIInGame.prefab,Canvas,UIInGame/SubMapUI/UIEvent_SchoolUniform/AutoPosYSetting/PrefabParent/UIInGameSubMap_SchoolUniform/BlockGroup/RequiredGroup/Scroll View/Viewport/Content/UiListitem_EchoArchive_CollectBlock (6)/FX_ClearOne,223802320905374310,FX_ClearOne,,,"{""m_AdditionalShaderChannelsFlag"": ""0"", ""m_OverridePixelPerfect"": ""0"", ""m_OverrideSorting"": ""1"", ""m_PixelPerfect"": ""0"", ""m_PlaneDistance"": ""100"", ""m_ReceivesEvents"": ""1"", ""m_RenderMode"": ""2"", ""m_SortingLayerID"": ""0"", ""m_SortingOrder"": ""0"", ""m_TargetDisplay"": ""0"", ""m_UpdateRectTransformForStandalone"": ""0""}","{""anchor_max"": {""x"": 0.5, ""y"": 0.5}, ""anchor_min"": {""x"": 0.5, ""y"": 0.5}, ""anchored_position"": {""x"": 0.0, ""y"": 0.0}, ""pivot"": {""x"": 0.5, ""y"": 0.5}, ""size_delta"": {""x"": 0.0, ""y"": 0.0}}"
Assets/Resources/prefabs/ui/uiroot/UIInGame.prefab,Canvas,UIInGame/SubMapUI/UIEvent_SchoolUniform/AutoPosYSetting/PrefabParent/UIInGameSubMap_SchoolUniform/BlockGroup/RequiredGroup/Scroll View/Viewport/Content/UiListitem_EchoArchive_CollectBlock (7)/FX_ClearOne,223654352431750177,FX_ClearOne,,,"{""m_AdditionalShaderChannelsFlag"": ""0"", ""m_OverridePixelPerfect"": ""0"", ""m_OverrideSorting"": ""1"", ""m_PixelPerfect"": ""0"", ""m_PlaneDistance"": ""100"", ""m_ReceivesEvents"": ""1"", ""m_RenderMode"": ""2"", ""m_SortingLayerID"": ""0"", ""m_SortingOrder"": ""0"", ""m_TargetDisplay"": ""0"", ""m_UpdateRectTransformForStandalone"": ""0""}","{""anchor_max"": {""x"": 0.5, ""y"": 0.5}, ""anchor_min"": {""x"": 0.5, ""y"": 0.5}, ""anchored_position"": {""x"": 0.0, ""y"": 0.0}, ""pivot"": {""x"": 0.5, ""y"": 0.5}, ""size_delta"": {""x"": 0.0, ""y"": 0.0}}"
Assets/Resources/prefabs/ui/uiroot/UIInGame.prefab,Canvas,UIInGame/SubMapUI/UIEvent_SchoolUniform/AutoPosYSetting/PrefabParent/UIInGameSubMap_SchoolUniform/BlockGroup/RequiredGroup/Scroll View/Viewport/Content/UiListitem_EchoArchive_CollectBlock (8)/FX_ClearOne,223074772599833649,FX_ClearOne,,,"{""m_AdditionalShaderChannelsFlag"": ""0"", ""m_OverridePixelPerfect"": ""0"", ""m_OverrideSorting"": ""1"", ""m_PixelPerfect"": ""0"", ""m_PlaneDistance"": ""100"", ""m_ReceivesEvents"": ""1"", ""m_RenderMode"": ""2"", ""m_SortingLayerID"": ""0"", ""m_SortingOrder"": ""0"", ""m_TargetDisplay"": ""0"", ""m_UpdateRectTransformForStandalone"": ""0""}","{""anchor_max"": {""x"": 0.5, ""y"": 0.5}, ""anchor_min"": {""x"": 0.5, ""y"": 0.5}, ""anchored_position"": {""x"": 0.0, ""y"": 0.0}, ""pivot"": {""x"": 0.5, ""y"": 0.5}, ""size_delta"": {""x"": 0.0, ""y"": 0.0}}"
Assets/Resources/prefabs/ui/uiroot/UIInGame.prefab,Canvas,UIInGame/SubMapUI/UIEvent_SchoolUniform/AutoPosYSetting/PrefabParent/UIInGameSubMap_SchoolUniform/BlockGroup/RequiredGroup/Scroll View/Viewport/Content/UiListitem_EchoArchive_CollectBlock (9)/FX_ClearOne,223304496936249286,FX_ClearOne,,,"{""m_AdditionalShaderChannelsFlag"": ""0"", ""m_OverridePixelPerfect"": ""0"", ""m_OverrideSorting"": ""1"", ""m_PixelPerfect"": ""0"", ""m_PlaneDistance"": ""100"", ""m_ReceivesEvents"": ""1"", ""m_RenderMode"": ""2"", ""m_SortingLayerID"": ""0"", ""m_SortingOrder"": ""0"", ""m_TargetDisplay"": ""0"", ""m_UpdateRectTransformForStandalone"": ""0""}","{""anchor_max"": {""x"": 0.5, ""y"": 0.5}, ""anchor_min"": {""x"": 0.5, ""y"": 0.5}, ""anchored_position"": {""x"": 0.0, ""y"": 0.0}, ""pivot"": {""x"": 0.5, ""y"": 0.5}, ""size_delta"": {""x"": 0.0, ""y"": 0.0}}"
