_index,id,sceneType,dialogueType,name,spine,optionType,option,keyOption,trait,traitInterval,nextId,plotText,sound,animation,pic,image,bgType,bg,bgm,skip,skipId,_trailingBytes
6116,206200790,2,1,player_name,,,,0,,,206200800,gal_map_text_206200086,,,1,,0,gal_bg_museum,gal_bg_museum_2,1,206201430,157950
6117,206200800,2,1,gal_name_06,10601,,,0,,,206200810,gal_map_text_206200087,,,1,,0,gal_bg_museum,gal_bg_museum_2,1,206201430,157950
6118,206200810,2,1,,,,,0,,,206200820,gal_map_text_206200088,,,2,,0,gal_bg_museum,gal_bg_museum_2,1,-1,157950
6119,206200820,2,1,,,,,0,,,-1,gal_map_text_206200089,,,2,,0,gal_bg_museum,gal_bg_museum_2,1,-1,157950
6120,206200830,2,1,,,,,0,,,206200840,gal_map_text_206200090,,,2,,2,gal_bg_museum,gal_bg_museum_3,1,206200930,157950
6121,206200840,2,1,,10605,,,0,,,206200850,gal_map_text_206200091,,,2,,0,gal_bg_museum,gal_bg_museum_3,1,206200930,157950
6122,206200850,2,1,,10602,,,0,,,206200860,gal_map_text_206200092,,,2,,0,gal_bg_museum,gal_bg_museum_3,1,206200930,157950
6123,206200860,2,1,player_name,,,,0,,,206200870,gal_map_text_206200093,,,1,,0,gal_bg_museum,gal_bg_museum_3,1,206200930,157950
6124,206200870,2,1,,10605,,,0,,,206200880,gal_map_text_206200094,,,2,,0,gal_bg_museum,gal_bg_museum_3,1,206200930,157950
6125,206200880,2,1,,10602,,,0,,,206200890,gal_map_text_206200095,,,2,,0,gal_bg_museum,gal_bg_museum_3,1,206200930,157950
6126,206200890,2,1,gal_name_06,10601,,,0,,,206200900,gal_map_text_206200096,,,1,,0,gal_bg_museum,gal_bg_museum_3,1,206200930,157950
6127,206200900,2,1,player_name,,,,0,,,206200910,gal_map_text_206200097,,,1,,0,gal_bg_museum,gal_bg_museum_3,1,206200930,157950
6128,206200910,2,1,gal_name_06,10601,,,0,,,206200920,gal_map_text_206200098,,,1,,0,gal_bg_museum,gal_bg_museum_3,1,206200930,157950
6129,206200920,2,1,,10605,,,0,,,206200930,gal_map_text_206200099,,,2,,0,gal_bg_museum,gal_bg_museum_3,1,206200930,157950
6130,206200930,2,2,player_name,,2,gal_map_text_206200101|gal_map_text_206200102,1,,,206200940|206201000,gal_map_text_206200100,,,2,,2,gal_bg_museum,gal_bg_museum_3,1,,157950
6131,206200940,2,1,player_name,,,,0,,,206200950,gal_map_text_206200103,,,1,,0,gal_bg_museum,gal_bg_museum_3,1,206201660,157950
6132,206200950,2,1,gal_name_06,10601,,,0,,,206200960,gal_map_text_206200104,,,1,,0,gal_bg_museum,gal_bg_museum_3,1,206201660,157950
6133,206200960,2,1,player_name,,,,0,,,206200970,gal_map_text_206200105,,,1,,0,gal_bg_museum,gal_bg_museum_3,1,206201660,157950
6134,206200970,2,1,gal_name_06,10601,,,0,,,206200980,gal_map_text_206200106,,,1,,0,gal_bg_museum,gal_bg_museum_3,1,206201660,157950
6135,206200980,2,1,,,,,0,,,206200990,gal_map_text_206200107,,,2,,0,gal_bg_museum,gal_bg_museum_3,1,-1,157950
6136,206200990,2,1,,,,,0,,,-1,gal_map_text_206200108,,,2,,0,gal_bg_museum,gal_bg_museum_3,1,-1,157950
6137,206201000,2,1,player_name,,,,0,,,206201010,gal_map_text_206200109,,,1,,0,gal_bg_museum,gal_bg_museum_3,1,206201660,157950
6138,206201010,2,1,,10602,,,0,,,206201020,gal_map_text_206200110,,,2,,0,gal_bg_museum,gal_bg_museum_3,1,206201660,157950
6139,206201020,2,1,gal_name_06,10601,,,0,,,206201030,gal_map_text_206200111,,,1,,0,gal_bg_museum,gal_bg_museum_3,1,206201660,157950
6140,206201030,2,1,player_name,,,,0,,,206201040,gal_map_text_206200112,,,1,,0,gal_bg_museum,gal_bg_museum_3,1,206201660,157950
6141,206201040,2,1,,10602,,,0,,,206201050,gal_map_text_206200113,,,2,,0,gal_bg_museum,gal_bg_museum_3,1,206201660,157950
6142,206201050,2,1,gal_name_06,10601,,,0,,,206201060,gal_map_text_206200114,,,1,,0,gal_bg_museum,gal_bg_museum_3,1,206201660,157950
6143,206201060,2,1,,,,,0,,,206201070,gal_map_text_206200115,,,2,,0,gal_bg_museum,gal_bg_museum_3,1,-1,157950
6144,206201070,2,1,,,,,0,,,-1,gal_map_text_206200116,,,2,,0,gal_bg_museum,gal_bg_museum_3,1,-1,157950
6145,206201080,2,1,,,,,0,,,206201090,gal_map_text_206200117,,,2,,2,gal_bg_museum,gal_bg_museum_1,1,206201180,157950
6146,206201090,2,1,,10605,,,0,,,206201100,gal_map_text_206200118,,,2,,0,gal_bg_museum,gal_bg_museum_1,1,206201180,157950
6147,206201100,2,1,,10605,,,0,,,206201110,gal_map_text_206200119,,,2,,0,gal_bg_museum,gal_bg_museum_1,1,206201180,157950
6148,206201110,2,1,gal_name_06,10601,,,0,,,206201120,gal_map_text_206200120,,,1,,0,gal_bg_museum,gal_bg_museum_1,1,206201180,157950
6149,206201120,2,1,player_name,,,,0,,,206201130,gal_map_text_206200121,,,1,,0,gal_bg_museum,gal_bg_museum_1,1,206201180,157950
6150,206201130,2,1,gal_name_06,10601,,,0,,,206201140,gal_map_text_206200122,,,1,,0,gal_bg_museum,gal_bg_museum_1,1,206201180,157950
6151,206201140,2,1,player_name,,,,0,,,206201150,gal_map_text_206200123,,,1,,0,gal_bg_museum,gal_bg_museum_1,1,206201180,157950
6152,206201150,2,1,,10602,,,0,,,206201160,gal_map_text_206200124,,,2,,0,gal_bg_museum,gal_bg_museum_1,1,206201180,157950
6153,206201160,2,1,gal_name_06,30602,,,0,,,206201170,gal_map_text_206200125,,,1,,0,gal_bg_museum,gal_bg_museum_1,1,206201180,157950
6154,206201170,2,1,,10605,,,0,,,206201180,gal_map_text_206200126,,,2,,0,gal_bg_museum,gal_bg_museum_1,1,206201180,157950
6155,206201180,2,2,player_name,,2,gal_map_text_206200128|gal_map_text_206200129,1,,,206201190|206201270,gal_map_text_206200127,,,2,,2,gal_bg_museum,gal_bg_museum_1,1,,157950
6156,206201190,2,1,player_name,,,,0,,,206201200,gal_map_text_206200130,,,1,,0,gal_bg_museum,gal_bg_museum_1,1,206201810,157950
6157,206201200,2,1,,10602,,,0,,,206201210,gal_map_text_206200131,,,2,,0,gal_bg_museum,gal_bg_museum_1,1,206201810,157950
6158,206201210,2,1,gal_name_06,10601,,,0,,,206201220,gal_map_text_206200132,,,1,,0,gal_bg_museum,gal_bg_museum_1,1,206201810,157950
6159,206201220,2,1,player_name,,,,0,,,206201230,gal_map_text_206200133,,,1,,0,gal_bg_museum,gal_bg_museum_1,1,206201810,157950
6160,206201230,2,1,,10602,,,0,,,206201240,gal_map_text_206200134,,,2,,0,gal_bg_museum,gal_bg_museum_1,1,206201810,157950
6161,206201240,2,1,gal_name_06,10601,,,0,,,206201250,gal_map_text_206200135,,,1,,0,gal_bg_museum,gal_bg_museum_1,1,206201810,157950
6162,206201250,2,1,,,,,0,,,206201260,gal_map_text_206200136,,,2,,0,gal_bg_museum,gal_bg_museum_1,1,-1,157950
6163,206201260,2,1,,,,,0,,,-1,gal_map_text_206200137,,,2,,0,gal_bg_museum,gal_bg_museum_1,1,-1,157950
6164,206201270,2,1,player_name,,,,0,,,206201280,gal_map_text_206200138,,,1,,0,gal_bg_museum,gal_bg_museum_1,1,206201950,157950
6165,206201280,2,1,gal_name_06,10601,,,0,,,206201290,gal_map_text_206200139,,,1,,0,gal_bg_museum,gal_bg_museum_1,1,206201950,157950
6166,206201290,2,1,gal_name_06,10601,,,0,,,206201300,gal_map_text_206200140,,,1,,0,gal_bg_museum,gal_bg_museum_1,1,206201950,157950
6167,206201300,2,1,player_name,,,,0,,,206201310,gal_map_text_206200141,,,1,,0,gal_bg_museum,gal_bg_museum_1,1,206201950,157950
6168,206201310,2,1,gal_name_06,10601,,,0,,,206201320,gal_map_text_206200142,,,1,,0,gal_bg_museum,gal_bg_museum_1,1,206201950,157950
6169,206201320,2,1,,,,,0,,,206201330,gal_map_text_206200143,,,2,,0,gal_bg_museum,gal_bg_museum_1,1,-1,157950
6170,206201330,2,1,,,,,0,,,-1,gal_map_text_206200144,,,2,,0,gal_bg_museum,gal_bg_museum_1,1,-1,157950
6171,206201340,2,1,,,,,0,,,206201350,gal_map_text_206200145,,,2,,2,gal_bg_museum,gal_bg_museum_2,1,206201430,157950
6172,206201350,2,1,,10605,,,0,,,206201360,gal_map_text_206200146,,,2,,0,gal_bg_museum,gal_bg_museum_2,1,206201430,157950
6173,206201360,2,1,gal_name_06,10601,,,0,,,206201370,gal_map_text_206200147,,,1,,0,gal_bg_museum,gal_bg_museum_2,1,206201430,157950
6174,206201370,2,1,player_name,,,,0,,,206201380,gal_map_text_206200148,,,1,,0,gal_bg_museum,gal_bg_museum_2,1,206201430,157950
6175,206201380,2,1,gal_name_06,10601,,,0,,,206201390,gal_map_text_206200149,,,1,,0,gal_bg_museum,gal_bg_museum_2,1,206201430,157950
6176,206201390,2,1,player_name,,,,0,,,206201400,gal_map_text_206200150,,,1,,0,gal_bg_museum,gal_bg_museum_2,1,206201430,157950
6177,206201400,2,1,,10602,,,0,,,206201410,gal_map_text_206200151,,,2,,0,gal_bg_museum,gal_bg_museum_2,1,206201430,157950
6178,206201410,2,1,gal_name_06,10601,,,0,,,206201420,gal_map_text_206200152,,,1,,0,gal_bg_museum,gal_bg_museum_2,1,206201430,157950
6179,206201420,2,1,,10605,,,0,,,206201430,gal_map_text_206200153,,,2,,0,gal_bg_museum,gal_bg_museum_2,1,206201430,157950
6180,206201430,2,2,player_name,,2,gal_map_text_206200155|gal_map_text_206200156,1,,,206201440|206201510,gal_map_text_206200154,,,2,,2,gal_bg_museum,gal_bg_museum_2,1,,157950
6181,206201440,2,1,player_name,,,,0,,,206201450,gal_map_text_206200157,,,1,,0,gal_bg_museum,gal_bg_museum_2,1,206202080,157950
6182,206201450,2,1,,10602,,,0,,,206201460,gal_map_text_206200158,,,2,,0,gal_bg_museum,gal_bg_museum_2,1,206202080,157950
6183,206201460,2,1,gal_name_06,10601,,,0,,,206201470,gal_map_text_206200159,,,1,,0,gal_bg_museum,gal_bg_museum_2,1,206202080,157950
6184,206201470,2,1,player_name,,,,0,,,206201480,gal_map_text_206200160,,,1,,0,gal_bg_museum,gal_bg_museum_2,1,206202080,157950
6185,206201480,2,1,gal_name_06,10601,,,0,,,206201490,gal_map_text_206200161,,,1,,0,gal_bg_museum,gal_bg_museum_2,1,206202080,157950
6186,206201490,2,1,,,,,0,,,206201500,gal_map_text_206200162,,,2,,0,gal_bg_museum,gal_bg_museum_2,1,-1,157950
6187,206201500,2,1,,,,,0,,,-1,gal_map_text_206200163,,,2,,0,gal_bg_museum,gal_bg_museum_2,1,-1,157950
6188,206201510,2,1,player_name,,,,0,,,206201520,gal_map_text_206200164,,,1,,0,gal_bg_museum,gal_bg_museum_2,1,206202190,157950
6189,206201520,2,1,,10602,,,0,,,206201530,gal_map_text_206200165,,,2,,0,gal_bg_museum,gal_bg_museum_2,1,206202190,157950
6190,206201530,2,1,gal_name_06,10601,,,0,,,206201540,gal_map_text_206200166,,,1,,0,gal_bg_museum,gal_bg_museum_2,1,206202190,157950
6191,206201540,2,1,player_name,,,,0,,,206201550,gal_map_text_206200167,,,1,,0,gal_bg_museum,gal_bg_museum_2,1,206202190,157950
6192,206201550,2,1,,10602,,,0,,,206201560,gal_map_text_206200168,,,2,,0,gal_bg_museum,gal_bg_museum_2,1,206202190,157950
6193,206201560,2,1,gal_name_06,10601,,,0,,,206201570,gal_map_text_206200169,,,1,,0,gal_bg_museum,gal_bg_museum_2,1,206202190,157950
6194,206201570,2,1,,,,,0,,,206201580,gal_map_text_206200170,,,2,,0,gal_bg_museum,gal_bg_museum_2,1,-1,157950
6195,206201580,2,1,,,,,0,,,-1,gal_map_text_206200171,,,2,,0,gal_bg_museum,gal_bg_museum_2,1,-1,157950
6196,206201590,2,1,,,,,0,,,206201600,gal_map_text_206200172,,,2,,2,gal_bg_museum,gal_bg_museum_3,1,206201660,157950
6197,206201600,2,1,,10605,,,0,,,206201610,gal_map_text_206200173,,,2,,0,gal_bg_museum,gal_bg_museum_3,1,206201660,157950
6198,206201610,2,1,gal_name_06,10601,,,0,,,206201620,gal_map_text_206200174,,,1,,0,gal_bg_museum,gal_bg_museum_3,1,206201660,157950
6199,206201620,2,1,player_name,,,,0,,,206201630,gal_map_text_206200175,,,1,,0,gal_bg_museum,gal_bg_museum_3,1,206201660,157950
6200,206201630,2,1,gal_name_06,10601,,,0,,,206201640,gal_map_text_206200176,,,1,,0,gal_bg_museum,gal_bg_museum_3,1,206201660,157950
6201,206201640,2,1,player_name,,,,0,,,206201650,gal_map_text_206200177,,,1,,0,gal_bg_museum,gal_bg_museum_3,1,206201660,157950
6202,206201650,2,1,,10605,,,0,,,206201660,gal_map_text_206200178,,,2,,0,gal_bg_museum,gal_bg_museum_3,1,206201660,157950
6203,206201660,2,2,gal_name_06,10601,2,gal_map_text_206200180|gal_map_text_206200181,1,,,206201670|206201750,gal_map_text_206200179,,,2,,2,gal_bg_museum,gal_bg_museum_3,1,,157950
6204,206201670,2,1,player_name,,,,0,,,206201680,gal_map_text_206200182,,,1,,0,gal_bg_museum,gal_bg_museum_3,1,206202300,157950
6205,206201680,2,1,gal_name_06,10601,,,0,,,206201690,gal_map_text_206200183,,,1,,0,gal_bg_museum,gal_bg_museum_3,1,206202300,157950
6206,206201690,2,1,,10602,,,0,,,206201700,gal_map_text_206200184,,,2,,0,gal_bg_museum,gal_bg_museum_3,1,206202300,157950
6207,206201700,2,1,gal_name_06,10601,,,0,,,206201710,gal_map_text_206200185,,,1,,0,gal_bg_museum,gal_bg_museum_3,1,206202300,157950
6208,206201710,2,1,player_name,,,,0,,,206201720,gal_map_text_206200186,,,1,,0,gal_bg_museum,gal_bg_museum_3,1,206202300,157950
6209,206201720,2,1,gal_name_06,10601,,,0,,,206201730,gal_map_text_206200187,,,1,,0,gal_bg_museum,gal_bg_museum_3,1,206202300,157950
6210,206201730,2,1,,,,,0,,,206201740,gal_map_text_206200188,,,2,,0,gal_bg_museum,gal_bg_museum_3,1,-1,157950
6211,206201740,2,1,,,,,0,,,-1,gal_map_text_206200189,,,2,,0,gal_bg_museum,gal_bg_museum_3,1,-1,157950
6212,206201750,2,1,player_name,,,,0,,,206201760,gal_map_text_206200190,,,1,,0,gal_bg_museum,gal_bg_museum_3,1,206202410,157950
6213,206201760,2,1,gal_name_06,10601,,,0,,,206201770,gal_map_text_206200191,,,1,,0,gal_bg_museum,gal_bg_museum_3,1,206202410,157950
6214,206201770,2,1,player_name,,,,0,,,206201780,gal_map_text_206200192,,,1,,0,gal_bg_museum,gal_bg_museum_3,1,206202410,157950
6215,206201780,2,1,gal_name_06,10601,,,0,,,206201790,gal_map_text_206200193,,,1,,0,gal_bg_museum,gal_bg_museum_3,1,206202410,157950
6216,206201790,2,1,,,,,0,,,206201800,gal_map_text_206200194,,,2,,0,gal_bg_museum,gal_bg_museum_3,1,-1,157950
6217,206201800,2,1,,,,,0,,,-1,gal_map_text_206200195,,,2,,0,gal_bg_museum,gal_bg_museum_3,1,-1,157950
6218,206201810,2,1,,,,,1,,,206201820,gal_map_text_206200196,,,2,,2,gal_bg_museum,gal_bg_museum_1,1,206202510,157950
6219,206201820,2,1,,10605,,,0,,,206201830,gal_map_text_206200197,,,2,,0,gal_bg_museum,gal_bg_museum_1,1,206202510,157950
6220,206201830,2,1,gal_name_06,20603,,,0,,,206201840,gal_map_text_206200198,,,1,,0,gal_bg_museum,gal_bg_museum_1,1,206202510,157950
6221,206201840,2,1,,10605,,,0,,,206201850,gal_map_text_206200199,,,2,,0,gal_bg_museum,gal_bg_museum_1,1,206202510,157950
6222,206201850,2,1,player_name,,,,0,,,206201860,gal_map_text_206200200,,,1,,0,gal_bg_museum,gal_bg_museum_1,1,206202510,157950
6223,206201860,2,1,gal_name_06,10601,,,0,,,206201870,gal_map_text_206200201,,,1,,0,gal_bg_museum,gal_bg_museum_1,1,206202510,157950
6224,206201870,2,1,,10605,,,0,,,206201880,gal_map_text_206200202,,,2,,0,gal_bg_museum,gal_bg_museum_1,1,206202510,157950
6225,206201880,2,1,player_name,,,,0,,,206201890,gal_map_text_206200203,,,1,,0,gal_bg_museum,gal_bg_museum_1,1,206202510,157950
6226,206201890,2,1,,10605,,,0,,,206201900,gal_map_text_206200204,,,2,,0,gal_bg_museum,gal_bg_museum_1,1,206202510,157950
6227,206201900,2,1,,10605,,,0,,,206201910,gal_map_text_206200205,,,2,,0,gal_bg_museum,gal_bg_museum_1,1,206202510,157950
6228,206201910,2,1,gal_name_06,10601,,,0,,,206201920,gal_map_text_206200206,,,1,,0,gal_bg_museum,gal_bg_museum_1,1,206202510,157950
6229,206201920,2,1,player_name,,,,0,,,206201930,gal_map_text_206200207,,,1,,0,gal_bg_museum,gal_bg_museum_1,1,206202510,157950
6230,206201930,2,1,,,,,0,,,206201940,gal_map_text_206200211,,,2,,0,gal_bg_museum,gal_bg_museum_1,1,-1,157950
6231,206201940,2,1,,,,,0,,,206201941,gal_map_text_206200212,,,2,,0,gal_bg_museum,gal_bg_museum_1,1,-1,157950
6232,206201941,3,1,,,,,0,,,-1,,,,0,,2,gal_gallery_pic_24009602,gal_bg_street_1,1,-1,157950
6233,206201950,2,1,,,,,1,,,206201960,gal_map_text_206200196,,,2,,2,gal_bg_museum,gal_bg_museum_1,1,206202510,157950
6234,206201960,2,1,,10605,,,0,,,206201970,gal_map_text_206200197,,,2,,0,gal_bg_museum,gal_bg_museum_1,1,206202510,157950
6235,206201970,2,1,gal_name_06,20603,,,0,,,206201980,gal_map_text_206200198,,,1,,0,gal_bg_museum,gal_bg_museum_1,1,206202510,157950
6236,206201980,2,1,,10605,,,0,,,206201990,gal_map_text_206200199,,,2,,0,gal_bg_museum,gal_bg_museum_1,1,206202510,157950
6237,206201990,2,1,player_name,,,,0,,,206202000,gal_map_text_206200200,,,1,,0,gal_bg_museum,gal_bg_museum_1,1,206202510,157950
6238,206202000,2,1,gal_name_06,10601,,,0,,,206202010,gal_map_text_206200201,,,1,,0,gal_bg_museum,gal_bg_museum_1,1,206202510,157950
6239,206202010,2,1,,10605,,,0,,,206202020,gal_map_text_206200202,,,2,,0,gal_bg_museum,gal_bg_museum_1,1,206202510,157950
6240,206202020,2,1,player_name,,,,0,,,206202030,gal_map_text_206200203,,,1,,0,gal_bg_museum,gal_bg_museum_1,1,206202510,157950
6241,206202030,2,1,,10605,,,0,,,206202040,gal_map_text_206200208,,,2,,0,gal_bg_museum,gal_bg_museum_1,1,206202510,157950
6242,206202040,2,1,gal_name_06,10601,,,0,,,206202050,gal_map_text_206200209,,,1,,0,gal_bg_museum,gal_bg_museum_1,1,206202510,157950
6243,206202050,2,1,player_name,,,,0,,,206202060,gal_map_text_206200210,,,1,,0,gal_bg_museum,gal_bg_museum_1,1,206202510,157950
6244,206202060,2,1,,,,,0,,,206202070,gal_map_text_206200211,,,2,,0,gal_bg_museum,gal_bg_museum_1,1,-1,157950
6245,206202070,2,1,,,,,0,,,206202071,gal_map_text_206200212,,,2,,0,gal_bg_museum,gal_bg_museum_1,1,-1,157950
6246,206202071,3,1,,,,,0,,,-1,,,,0,,2,gal_gallery_pic_24009602,gal_bg_street_1,1,-1,157950
6247,206202080,2,1,,,,,1,,,206202090,gal_map_text_206200213,,,2,,2,gal_bg_museum,gal_bg_museum_2,1,206202510,157950
6248,206202090,2,1,,10605,,,0,,,206202100,gal_map_text_206200214,,,2,,0,gal_bg_museum,gal_bg_museum_2,1,206202510,157950
6249,206202100,2,1,gal_name_06,20603,,,0,,,206202110,gal_map_text_206200215,,,1,,0,gal_bg_museum,gal_bg_museum_2,1,206202510,157950
6250,206202110,2,1,,10605,,,0,,,206202120,gal_map_text_206200216,,,2,,0,gal_bg_museum,gal_bg_museum_2,1,206202510,157950
6251,206202120,2,1,player_name,,,,0,,,206202130,gal_map_text_206200217,,,1,,0,gal_bg_museum,gal_bg_museum_2,1,206202510,157950
6252,206202130,2,1,gal_name_06,10601,,,0,,,206202140,gal_map_text_206200218,,,1,,0,gal_bg_museum,gal_bg_museum_2,1,206202510,157950
6253,206202140,2,1,,10605,,,0,,,206202150,gal_map_text_206200219,,,2,,0,gal_bg_museum,gal_bg_museum_2,1,206202510,157950
6254,206202150,2,1,gal_name_06,10601,,,0,,,206202160,gal_map_text_206200220,,,1,,0,gal_bg_museum,gal_bg_museum_2,1,206202510,157950
6255,206202160,2,1,player_name,,,,0,,,206202170,gal_map_text_206200221,,,1,,0,gal_bg_museum,gal_bg_museum_2,1,206202510,157950
6256,206202170,2,1,,,,,0,,,206202180,gal_map_text_206200225,,,2,,0,gal_bg_museum,gal_bg_museum_2,1,-1,157950
6257,206202180,2,1,,,,,0,,,206202181,gal_map_text_206200226,,,2,,0,gal_bg_museum,gal_bg_museum_2,1,-1,157950
6258,206202181,3,1,,,,,0,,,-1,,,,0,,2,gal_gallery_pic_24009602,gal_bg_street_1,1,-1,157950
6259,206202190,2,1,,,,,1,,,206202200,gal_map_text_206200213,,,2,,2,gal_bg_museum,gal_bg_museum_2,1,206202510,157950
6260,206202200,2,1,,10605,,,0,,,206202210,gal_map_text_206200214,,,2,,0,gal_bg_museum,gal_bg_museum_2,1,206202510,157950
6261,206202210,2,1,gal_name_06,20603,,,0,,,206202220,gal_map_text_206200215,,,1,,0,gal_bg_museum,gal_bg_museum_2,1,206202510,157950
6262,206202220,2,1,,10605,,,0,,,206202230,gal_map_text_206200216,,,2,,0,gal_bg_museum,gal_bg_museum_2,1,206202510,157950
6263,206202230,2,1,player_name,,,,0,,,206202240,gal_map_text_206200217,,,1,,0,gal_bg_museum,gal_bg_museum_2,1,206202510,157950
6264,206202240,2,1,gal_name_06,10601,,,0,,,206202250,gal_map_text_206200218,,,1,,0,gal_bg_museum,gal_bg_museum_2,1,206202510,157950
6265,206202250,2,1,,10605,,,0,,,206202260,gal_map_text_206200222,,,2,,0,gal_bg_museum,gal_bg_museum_2,1,206202510,157950
6266,206202260,2,1,gal_name_06,10601,,,0,,,206202270,gal_map_text_206200223,,,1,,0,gal_bg_museum,gal_bg_museum_2,1,206202510,157950
6267,206202270,2,1,player_name,,,,0,,,206202280,gal_map_text_206200224,,,1,,0,gal_bg_museum,gal_bg_museum_2,1,206202510,157950
6268,206202280,2,1,,,,,0,,,206202290,gal_map_text_206200225,,,2,,0,gal_bg_museum,gal_bg_museum_2,1,-1,157950
6269,206202290,2,1,,,,,0,,,206202291,gal_map_text_206200226,,,2,,0,gal_bg_museum,gal_bg_museum_2,1,-1,157950
6270,206202291,3,1,,,,,0,,,-1,,,,0,,2,gal_gallery_pic_24009602,gal_bg_street_1,1,-1,157950
6271,206202300,2,1,,,,,1,,,206202310,gal_map_text_206200227,,,2,,2,gal_bg_museum,gal_bg_museum_3,1,206202510,157950
6272,206202310,2,1,,10605,,,0,,,206202320,gal_map_text_206200228,,,2,,0,gal_bg_museum,gal_bg_museum_3,1,206202510,157950
6273,206202320,2,1,gal_name_06,20603,,,0,,,206202330,gal_map_text_206200229,,,1,,0,gal_bg_museum,gal_bg_museum_3,1,206202510,157950
6274,206202330,2,1,,10605,,,0,,,206202340,gal_map_text_206200230,,,2,,0,gal_bg_museum,gal_bg_museum_3,1,206202510,157950
6275,206202340,2,1,player_name,,,,0,,,206202350,gal_map_text_206200231,,,1,,0,gal_bg_museum,gal_bg_museum_3,1,206202510,157950
6276,206202350,2,1,gal_name_06,10601,,,0,,,206202360,gal_map_text_206200232,,,1,,0,gal_bg_museum,gal_bg_museum_3,1,206202510,157950
6277,206202360,2,1,,10605,,,0,,,206202370,gal_map_text_206200233,,,2,,0,gal_bg_museum,gal_bg_museum_3,1,206202510,157950
6278,206202370,2,1,,10605,,,0,,,206202380,gal_map_text_206200234,,,2,,0,gal_bg_museum,gal_bg_museum_3,1,206202510,157950
6279,206202380,2,1,gal_name_06,10601,,,0,,,206202390,gal_map_text_206200235,,,1,,0,gal_bg_museum,gal_bg_museum_3,1,206202510,157950
6280,206202390,2,1,player_name,,,,0,,,206202400,gal_map_text_206200236,,,1,,0,gal_bg_museum,gal_bg_museum_3,1,206202510,157950
6281,206202400,2,1,,,,,0,,,206202401,gal_map_text_206200240,,,2,,0,gal_bg_museum,gal_bg_museum_3,1,-1,157950
6282,206202401,3,1,,,,,0,,,-1,,,,0,,2,gal_gallery_pic_24009602,gal_bg_street_1,1,-1,157950
6283,206202410,2,1,,,,,1,,,206202420,gal_map_text_206200227,,,2,,2,gal_bg_museum,gal_bg_museum_3,1,206202510,157950
6284,206202420,2,1,,10605,,,0,,,206202430,gal_map_text_206200228,,,2,,0,gal_bg_museum,gal_bg_museum_3,1,206202510,157950
6285,206202430,2,1,gal_name_06,20603,,,0,,,206202440,gal_map_text_206200229,,,1,,0,gal_bg_museum,gal_bg_museum_3,1,206202510,157950
6286,206202440,2,1,,10605,,,0,,,206202450,gal_map_text_206200230,,,2,,0,gal_bg_museum,gal_bg_museum_3,1,206202510,157950
6287,206202450,2,1,player_name,,,,0,,,206202460,gal_map_text_206200231,,,1,,0,gal_bg_museum,gal_bg_museum_3,1,206202510,157950
6288,206202460,2,1,gal_name_06,10601,,,0,,,206202470,gal_map_text_206200232,,,1,,0,gal_bg_museum,gal_bg_museum_3,1,206202510,157950
6289,206202470,2,1,,10605,,,0,,,206202480,gal_map_text_206200237,,,2,,0,gal_bg_museum,gal_bg_museum_3,1,206202510,157950
6290,206202480,2,1,gal_name_06,10601,,,0,,,206202490,gal_map_text_206200238,,,1,,0,gal_bg_museum,gal_bg_museum_3,1,206202510,157950
6291,206202490,2,1,player_name,,,,0,,,206202500,gal_map_text_206200239,,,1,,0,gal_bg_museum,gal_bg_museum_3,1,206202510,157950
6292,206202500,2,1,,,,,0,,,206202501,gal_map_text_206200240,,,2,,0,gal_bg_museum,gal_bg_museum_3,1,-1,157950
6293,206202501,3,1,,,,,0,,,-1,,,,0,,2,gal_gallery_pic_24009602,gal_bg_street_1,1,-1,157950
6294,206202510,2,1,,10605,,,1,,,206202520,gal_map_text_206200241,,,2,,2,gal_gallery_pic_24009602,gal_bg_street_1,1,-1,157950
6295,206202520,2,1,,10605,,,0,,,206202530,gal_map_text_206200242,,,2,,0,gal_gallery_pic_24009602,gal_bg_street_1,1,-1,157950
6296,206202530,2,1,,10605,,,0,,,206202540,gal_map_text_206200243,,,2,,0,gal_gallery_pic_24009602,gal_bg_street_1,1,-1,157950
6297,206202540,2,1,,,,,0,,,206202550,gal_map_text_206200244,,,2,,0,gal_gallery_pic_24009602,gal_bg_street_1,1,-1,157950
6298,206202550,2,1,,,,,0,,,206202560,gal_map_text_206200245,,,2,,0,gal_gallery_pic_24009602,gal_bg_street_1,1,-1,157950
6299,206202560,2,1,gal_name_06,,,,0,,,206202570,gal_map_text_206200246,,,1,,0,gal_gallery_pic_24009602,gal_bg_street_1,1,-1,157950
6300,206202570,2,1,player_name,,,,0,,,206202580,gal_map_text_206200247,,,1,,0,gal_gallery_pic_24009602,gal_bg_street_1,1,-1,157950
6301,206202580,2,1,gal_name_06,10601,,,0,,,206202590,gal_map_text_206200248,,,1,,0,gal_gallery_pic_24009602,gal_bg_street_1,1,-1,157950
6302,206202590,2,1,,10605,,,0,,,206202600,gal_map_text_206200249,,,2,,0,gal_gallery_pic_24009602,gal_bg_street_1,1,-1,157950
6303,206202600,2,1,,10605,,,0,,,206202610,gal_map_text_206200250,,,2,,0,gal_gallery_pic_24009602,gal_bg_street_1,1,-1,157950
6304,206202610,2,1,,10605,,,0,,,206202620,gal_map_text_206200251,,,2,,0,gal_gallery_pic_24009602,gal_bg_street_1,1,-1,157950
