id,category_name,sub_category_name,group_name,block_type,level,block_tier,production_diff,block_name,block_image,tail_raw_hex,tail_size,record_offset,source_file
201401101,SubStory_kurone,SubStory_kurone,Book_Kurone,30,1,1,117,BlockName_KuroneBook1,SubStory_Book_Kurone1,000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,120,97908,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
201401102,SubStory_kurone,SubStory_kurone,Book_Kurone,30,2,1,260,BlockName_KuroneBook2,SubStory_Book_Kurone2,000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,120,98160,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
201401103,SubStory_kurone,SubStory_kurone,Book_Kurone,30,3,1,559,BlockName_KuroneBook3,SubStory_Book_Kurone3,000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,120,98412,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
201401104,SubStory_kurone,SubStory_kurone,Book_Kurone,30,4,1,1053,BlockName_KuroneBook4,SubStory_Book_Kurone4,000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,120,98664,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
201401105,SubStory_kurone,SubStory_kurone,Book_Kurone,30,5,1,1820,BlockName_KuroneBook5,SubStory_Book_Kurone5,000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,120,98916,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
201201101,SubStory_kurone,SubStory_kurone,Bundlepaper_Kurone,28,1,1,117,BlockName_BundlePaper,SubStory_BundlePaper,00000000000000000000000018000000100e000000000000000000000100000003000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,120,99168,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
201101101,SubStory_kurone,SubStory_kurone,Scene_Kurone,27,1,1,9,BlockName_FirstMeeting,SubStory_Kurone1_1,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000ad7a33b000020400000000000000000000000000000000001000000,120,99424,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
201101102,SubStory_kurone,SubStory_kurone,Scene_Kurone,27,2,1,20,BlockName_Conflict,SubStory_Kurone1_2,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000ad7a33b000020400000000000000000000000000000000001000000,120,99672,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
201101103,SubStory_kurone,SubStory_kurone,Scene_Kurone,27,3,1,43,BlockName_Fight,SubStory_Kurone1_3,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000ad7a33b000020400000000000000000000000000000000001000000,120,99916,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
201101104,SubStory_kurone,SubStory_kurone,Scene_Kurone,27,4,1,81,BlockName_Flirting,SubStory_Kurone1_4,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000ad7a33b000020400000000000000000000000000000000001000000,120,100156,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
201101105,SubStory_kurone,SubStory_kurone,Scene_Kurone,27,5,1,140,BlockName_Confession,SubStory_Kurone1_5,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000ad7a33b000020400000000000000000000000000000000001000000,120,100400,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
201101106,SubStory_kurone,SubStory_kurone,Scene_Kurone,27,6,1,222,BlockName_HoldingHands,SubStory_Kurone1_6,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000ad7a33b000020400000000000000000000000000000000001000000,120,100644,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
201101107,SubStory_kurone,SubStory_kurone,Scene_Kurone,27,7,1,331,BlockName_Fireworks,SubStory_Kurone1_7,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000ad7a33b000020400000000000000000000000000000000001000000,120,100892,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
201101108,SubStory_kurone,SubStory_kurone,Scene_Kurone,27,8,1,470,BlockName_Date,SubStory_Kurone1_8,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000ad7a33b000020400000000000000000000000000000000001000000,120,101136,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
201101109,SubStory_kurone,SubStory_kurone,Scene_Kurone,27,9,1,640,BlockName_Kiss,SubStory_Kurone1_9,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000ad7a33b000020400000000000000000000000000000000001000000,120,101376,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
201101110,SubStory_kurone,SubStory_kurone,Scene_Kurone,27,10,1,845,BlockName_Proposal,SubStory_Kurone1_10,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000ad7a33b000020400000000000000000000000000000000001000000,120,101616,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
201101111,SubStory_kurone,SubStory_kurone,Scene_Kurone,27,11,1,1087,BlockName_Wedding,SubStory_Kurone1_11,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000ad7a33b000020400000000000000000000000000000000001000000,120,101860,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
201101201,SubStory_kurone,SubStory_kurone,Card_Kurone,27,1,2,10,BlockName_TornOldCard,SubStory2_1,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000ad7a33b000020400000000000000000000000000000000001000000,120,102104,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
201101202,SubStory_kurone,SubStory_kurone,Card_Kurone,27,2,2,22,BlockName_OldCard,SubStory2_2,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000ad7a33b000020400000000000000000000000000000000001000000,120,102344,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
201101203,SubStory_kurone,SubStory_kurone,Card_Kurone,27,3,2,49,BlockName_UnregisteredBookCard,SubStory2_3,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000ad7a33b000020400000000000000000000000000000000001000000,120,102580,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
201101204,SubStory_kurone,SubStory_kurone,Card_Kurone,27,4,2,92,BlockName_StandardBookCard,SubStory2_4,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000ad7a33b000020400000000000000000000000000000000001000000,120,102828,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
201101205,SubStory_kurone,SubStory_kurone,Card_Kurone,27,5,2,159,BlockName_VIPBookCard,SubStory2_5,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000ad7a33b000020400000000000000000000000000000000001000000,120,103072,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
201101206,SubStory_kurone,SubStory_kurone,Card_Kurone,27,6,2,253,BlockName_LibrarianCard,SubStory2_6,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000ad7a33b000020400000000000000000000000000000000001000000,120,103312,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
201101207,SubStory_kurone,SubStory_kurone,Card_Kurone,27,7,2,377,BlockName_LibraryMasterCard,SubStory2_7,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000ad7a33b000020400000000000000000000000000000000001000000,120,103552,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
202302101,SubStory_Aiko,SubStory_Aiko,BindingMachine,29,1,1,117,BlockName_BindingMachine,SubStory_BindingMachine1_1,010000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,120,103796,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
202402101,SubStory_Aiko,SubStory_Aiko,Book_Aiko,30,1,1,117,BlockName_AikoBook1,SubStory_Book_Aiko1,000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,120,104056,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
202402102,SubStory_Aiko,SubStory_Aiko,Book_Aiko,30,2,1,260,BlockName_AikoBook2,SubStory_Book_Aiko2,000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,120,104300,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
202402103,SubStory_Aiko,SubStory_Aiko,Book_Aiko,30,3,1,559,BlockName_AikoBook3,SubStory_Book_Aiko3,000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,120,104544,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
202402104,SubStory_Aiko,SubStory_Aiko,Book_Aiko,30,4,1,1053,BlockName_AikoBook4,SubStory_Book_Aiko4,000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,120,104788,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
202402105,SubStory_Aiko,SubStory_Aiko,Book_Aiko,30,5,1,1820,BlockName_AikoBook5,SubStory_Book_Aiko5,000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,120,105032,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
202202101,SubStory_Aiko,SubStory_Aiko,Bundlepaper_Aiko,28,1,1,117,BlockName_BundlePaper,SubStory_BundlePaper,00000000000000000000000018000000100e000000000000000000000100000003000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,120,105276,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
202102101,SubStory_Aiko,SubStory_Aiko,Scene_Aiko,27,1,1,9,BlockName_FirstEncounter,SubStory_Aiko1_1,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000ad7a33b000020400000000000000000000000000000000001000000,120,105528,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
202102102,SubStory_Aiko,SubStory_Aiko,Scene_Aiko,27,2,1,20,BlockName_Argument,SubStory_Aiko1_2,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000ad7a33b000020400000000000000000000000000000000001000000,120,105772,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
202102103,SubStory_Aiko,SubStory_Aiko,Scene_Aiko,27,3,1,43,BlockName_Reconciliation,SubStory_Aiko1_3,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000ad7a33b000020400000000000000000000000000000000001000000,120,106012,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
202102104,SubStory_Aiko,SubStory_Aiko,Scene_Aiko,27,4,1,81,BlockName_ParkBenchChat,SubStory_Aiko1_4,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000ad7a33b000020400000000000000000000000000000000001000000,120,106256,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
202102105,SubStory_Aiko,SubStory_Aiko,Scene_Aiko,27,5,1,140,BlockName_PlayfulWalk,SubStory_Aiko1_5,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000ad7a33b000020400000000000000000000000000000000001000000,120,106500,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
202102106,SubStory_Aiko,SubStory_Aiko,Scene_Aiko,27,6,1,222,BlockName_DeepConversation,SubStory_Aiko1_6,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000ad7a33b000020400000000000000000000000000000000001000000,120,106744,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
202102107,SubStory_Aiko,SubStory_Aiko,Scene_Aiko,27,7,1,331,BlockName_HighFive,SubStory_Aiko1_7,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000ad7a33b000020400000000000000000000000000000000001000000,120,106992,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
202102108,SubStory_Aiko,SubStory_Aiko,Scene_Aiko,27,8,1,470,BlockName_FestivalFireworksFun,SubStory_Aiko1_8,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000ad7a33b000020400000000000000000000000000000000001000000,120,107232,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
202102109,SubStory_Aiko,SubStory_Aiko,Scene_Aiko,27,9,1,640,BlockName_CafeDessert,SubStory_Aiko1_9,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000ad7a33b000020400000000000000000000000000000000001000000,120,107484,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
202102110,SubStory_Aiko,SubStory_Aiko,Scene_Aiko,27,10,1,845,BlockName_LightHug,SubStory_Aiko1_10,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000ad7a33b000020400000000000000000000000000000000001000000,120,107728,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
202102111,SubStory_Aiko,SubStory_Aiko,Scene_Aiko,27,11,1,1087,BlockName_TakePhoto,SubStory_Aiko1_11,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000ad7a33b000020400000000000000000000000000000000001000000,120,107972,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
202102201,SubStory_Aiko,SubStory_Aiko,Card_Aiko,27,1,2,10,BlockName_TornOldCard,SubStory2_1,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000ad7a33b000020400000000000000000000000000000000001000000,120,108216,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
202102202,SubStory_Aiko,SubStory_Aiko,Card_Aiko,27,2,2,22,BlockName_OldCard,SubStory2_2,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000ad7a33b000020400000000000000000000000000000000001000000,120,108456,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
202102203,SubStory_Aiko,SubStory_Aiko,Card_Aiko,27,3,2,49,BlockName_UnregisteredBookCard,SubStory2_3,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000ad7a33b000020400000000000000000000000000000000001000000,120,108692,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
202102204,SubStory_Aiko,SubStory_Aiko,Card_Aiko,27,4,2,92,BlockName_StandardBookCard,SubStory2_4,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000ad7a33b000020400000000000000000000000000000000001000000,120,108940,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
202102205,SubStory_Aiko,SubStory_Aiko,Card_Aiko,27,5,2,159,BlockName_VIPBookCard,SubStory2_5,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000ad7a33b000020400000000000000000000000000000000001000000,120,109184,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
202102206,SubStory_Aiko,SubStory_Aiko,Card_Aiko,27,6,2,253,BlockName_LibrarianCard,SubStory2_6,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000ad7a33b000020400000000000000000000000000000000001000000,120,109424,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
202102207,SubStory_Aiko,SubStory_Aiko,Card_Aiko,27,7,2,377,BlockName_LibraryMasterCard,SubStory2_7,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000ad7a33b000020400000000000000000000000000000000001000000,120,109664,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
203203101,SubStory_School,SubStory_School,Bundlepaper_School,28,1,1,117,BlockName_MemoryBox,SubStory_MemoryBox,000000000000000000000000010000000000000000000000000000000400000019c4000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000ad7a33b000020400000000000000000000000000000000000000000,120,109908,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
203103101,SubStory_School,SubStory_School,Main_School,27,1,1,9,BlockName_StrawberryCandy,SubStory_School1_1,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000ad7a33b000020400000000000000000000000000000000001000000,120,110160,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
203103102,SubStory_School,SubStory_School,Main_School,27,2,1,20,BlockName_SyrupCapsule,SubStory_School1_2,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000ad7a33b000020400000000000000000000000000000000001000000,120,110412,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
203103103,SubStory_School,SubStory_School,Main_School,27,3,1,43,BlockName_SyrupPump,SubStory_School1_3,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000ad7a33b000020400000000000000000000000000000000001000000,120,110660,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
203103104,SubStory_School,SubStory_School,Main_School,27,4,1,81,BlockName_KaraokeMicrophone,SubStory_School1_4,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000ad7a33b000020400000000000000000000000000000000001000000,120,110904,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
203103105,SubStory_School,SubStory_School,Main_School,27,5,1,140,BlockName_KaedeThermos,SubStory_School1_5,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000ad7a33b000020400000000000000000000000000000000001000000,120,111156,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
203103106,SubStory_School,SubStory_School,Main_School,27,6,1,222,BlockName_ExamPaper,SubStory_School1_6,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000ad7a33b000020400000000000000000000000000000000001000000,120,111404,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
203103107,SubStory_School,SubStory_School,Main_School,27,7,1,331,BlockName_ThickExamWorkbook,SubStory_School1_7,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000ad7a33b000020400000000000000000000000000000000001000000,120,111648,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
203103108,SubStory_School,SubStory_School,Main_School,27,8,1,470,BlockName_HighlightStudyNotes,SubStory_School1_8,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000ad7a33b000020400000000000000000000000000000000001000000,120,111900,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
203103109,SubStory_School,SubStory_School,Main_School,27,9,1,640,BlockName_SnackSetWithFriends,SubStory_School1_9,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000ad7a33b000020400000000000000000000000000000000001000000,120,112156,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
203103110,SubStory_School,SubStory_School,Main_School,27,10,1,845,BlockName_ElegantTeacup,SubStory_School1_10,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000ad7a33b000020400000000000000000000000000000000001000000,120,112412,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
203103111,SubStory_School,SubStory_School,Main_School,27,11,1,1087,BlockName_ClassicTeapotSet,SubStory_School1_11,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000ad7a33b000020400000000000000000000000000000000001000000,120,112660,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
203103112,SubStory_School,SubStory_School,Main_School,27,12,1,1368,BlockName_ManualCoffeeGrinder,SubStory_School1_12,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000ad7a33b000020400000000000000000000000000000000001000000,120,112912,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
203103113,SubStory_School,SubStory_School,Main_School,27,13,1,1691,BlockName_ProfessionalEspressoMachine,SubStory_School1_13,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000ad7a33b000020400000000000000000000000000000000001000000,120,113168,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
203103114,SubStory_School,SubStory_School,Main_School,27,14,1,2056,BlockName_GoldFramedCertificate,SubStory_School1_14,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000ad7a33b000020400000000000000000000000000000000001000000,120,113432,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
203103115,SubStory_School,SubStory_School,Main_School,27,15,1,2467,BlockName_GraduationPhoto,SubStory_School1_15,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000ad7a33b000020400000000000000000000000000000000001000000,120,113688,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
203103201,SubStory_School,SubStory_School,Bonus_School,27,1,2,10,BlockName_TeaSpoon,SubStory_School2_1,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000ad7a33b000020400000000000000000000000000000000001000000,120,113940,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
203103202,SubStory_School,SubStory_School,Bonus_School,27,2,2,22,BlockName_EmptyGlass,SubStory_School2_2,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000ad7a33b000020400000000000000000000000000000000001000000,120,114184,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
203103203,SubStory_School,SubStory_School,Bonus_School,27,3,2,49,BlockName_GlassWithCoffee,SubStory_School2_3,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000ad7a33b000020400000000000000000000000000000000001000000,120,114428,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
203103204,SubStory_School,SubStory_School,Bonus_School,27,4,2,92,BlockName_CoffeeGlassWithSyrupCapsule,SubStory_School2_4,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000ad7a33b000020400000000000000000000000000000000001000000,120,114680,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
203103205,SubStory_School,SubStory_School,Bonus_School,1,5,2,159,BlockName_CookieSetAndCoffeeGlass,SubStory_School2_5,00000000000000000000000001000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000ad7a33b000020400000000000000000000000000000000001000000,120,114944,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
100801101,Event,Event,Event,14,1,0,17,BlockName_Spoon,Event_Block_Spoon_01,000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000400000003000000010000000000000000000000000000000000000000000000000000000000000001000000,120,115204,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
100801102,Event,Event,Event,14,2,0,35,BlockName_Spoon,Event_Block_Spoon_02,000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000400000003000000030000000000000000000000000000000000000000000000000000000000000001000000,120,115424,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
