_index,id,sceneType,dialogueType,name,spine,optionType,option,keyOption,trait,traitInterval,nextId,plotText,sound,animation,pic,image,bgType,bg,bgm,skip,skipId,_trailingBytes,nameText,plotTextResolved,optionResolved
5812,203201010,2,1,,10305,,,0,,,203201020,gal_map_text_203200108,,,2,,0,gal_bg_forest_1,gal_bg_park_6,1,203201070,157950,,我走到她身邊，用毛巾輕輕擦拭她濕漉的發梢。,
5813,203201020,2,1,player_name,,,,0,,,203201030,gal_map_text_203200109,,,1,,0,gal_bg_forest_1,gal_bg_park_6,1,203201070,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,不擦乾容易著涼，別光顧著玩。,
5814,203201030,2,1,gal_name_03,30304,,,0,,,203201040,gal_map_text_203200110,,,1,,0,gal_bg_forest_1,gal_bg_park_6,1,203201070,157950,卡洛菲斯,手法挺熟練嘛，給多少個女生擦過頭髮了？,
5815,203201040,2,1,player_name,,,,0,,,203201050,gal_map_text_203200111,,,1,,0,gal_bg_forest_1,gal_bg_park_6,1,203201070,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,如果是指這種……為你擦頭髮，是第一次。,
5816,203201050,2,1,,10305,,,0,,,203201060,gal_map_text_203200112,,,2,,0,gal_bg_forest_1,gal_bg_park_6,1,203201070,157950,,空氣仿佛靜默了一瞬，某種難以言喻的親密氛圍在你們兩人之間悄然滋生。,
5817,203201060,2,1,,10305,,,0,,,203201070,gal_map_text_203200113,,,2,,0,gal_bg_forest_1,gal_bg_park_6,1,203201070,157950,,卡洛菲斯垂著眼睫，耳尖微微泛紅，你手中擦拭的動作不自覺地放得更輕更柔，心中思索著該如何延續這份難得的親近。,
5818,203201070,2,2,gal_name_03,10301,2,gal_map_text_203200115|gal_map_text_203200116,1,,,203201080|203201140,gal_map_text_203200114,,,2,,0,gal_bg_forest_1,gal_bg_park_6,1,,157950,卡洛菲斯,溪水到底還是太涼了，待會兒別玩太久了，不然真感冒就不好了。,
5819,203201080,2,1,player_name,,,,0,,,203201090,gal_map_text_203200117,,,1,,0,gal_bg_forest_1,gal_bg_park_6,1,203202010,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,我包裡帶了件薄外套，等下你披上，別著涼了， 不然我會擔心。,
5820,203201090,2,1,gal_name_03,20301,,,0,,,203201100,gal_map_text_203200118,,,1,,0,gal_bg_forest_1,gal_bg_park_6,1,203202010,157950,卡洛菲斯,沒想到你還挺會照顧人，比表面上看起來靠譜多了。,
5821,203201100,2,1,player_name,,,,0,,,203201110,gal_map_text_203200119,,,1,,0,gal_bg_forest_1,gal_bg_park_6,1,203202010,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,跟你一起出來，總不能讓你感覺不舒服。,
5822,203201110,2,1,gal_name_03,10301,,,0,,,203201120,gal_map_text_203200120,,,1,,0,gal_bg_forest_1,gal_bg_park_6,1,203202010,157950,卡洛菲斯,算你合格，給你一個好評吧。,
5823,203201120,2,1,,10305,,,0,,,203201130,gal_map_text_203200121,,,2,,0,gal_bg_forest_1,gal_bg_park_6,1,-1,157950,,我繼續細緻地為卡洛菲斯擦拭，動作輕柔，四周只剩下溪水聲與這份無聲的溫馨。,
5824,203201130,2,1,,10305,,,0,,,-1,gal_map_text_203200122,,,2,,0,gal_bg_forest_1,gal_bg_park_6,1,-1,157950,,溪水旁的意外，將讓兩人的親密關係更進一步，觸發心意的試探。,
5825,203201140,2,1,player_name,,,,0,,,203201150,gal_map_text_203200123,,,1,,0,gal_bg_forest_1,gal_bg_park_6,1,203202010,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,原來你也害怕感冒呢，我還以為你天不怕地不怕呢。,
5826,203201150,2,1,,10302,,,0,,,203201160,gal_map_text_203200124,,,2,,0,gal_bg_forest_1,gal_bg_park_6,1,203202010,157950,,卡洛菲斯抬手不輕不重地拍了下你的手背，語氣嬌嗔。,
5827,203201160,2,1,gal_name_03,10301,,,0,,,203201170,gal_map_text_203200125,,,1,,0,gal_bg_forest_1,gal_bg_park_6,1,203202010,157950,卡洛菲斯,誰怕了！我只是不想因為生病，耽誤下次出來玩的機會，這種時間可太難得了。,
5828,203201170,2,1,player_name,,,,0,,,203201180,gal_map_text_203200126,,,1,,0,gal_bg_forest_1,gal_bg_park_6,1,203202010,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,好，知道了。下次一定還陪你出來，不過……下次可不能再搞突然襲擊了。,
5829,203201180,2,1,gal_name_03,10301,,,0,,,203201190,gal_map_text_203200127,,,1,,0,gal_bg_forest_1,gal_bg_park_6,1,203202010,157950,卡洛菲斯,那就得看你下次的表現夠不夠好。,
5830,203201190,2,1,,10305,,,0,,,203201200,gal_map_text_203200128,,,2,,0,gal_bg_forest_1,gal_bg_park_6,1,-1,157950,,互相打趣之中，嬉鬧後的溫情讓兩人的距離感消失無蹤，只剩下自然而然的親近。,
5831,203201210,2,1,,10305,,,0,,,203201220,gal_map_text_203200130,,,2,,2,gal_bg_forest_1,gal_bg_park_4,1,203201410,157950,,觀景台旁僻靜的休憩長椅，遠離人群喧囂，瀑布的水聲淙淙不絕，微風裹挾著濕潤的水霧拂面而來，氛圍愜意中摻雜著絲絲縷縷的曖昧。,
5832,203201220,2,1,,10305,,,0,,,203201230,gal_map_text_203200131,,,2,,0,gal_bg_forest_1,gal_bg_park_4,1,203201410,157950,,兩人並肩坐在長椅上，小口啜飲著飲料，偶爾閒聊幾句。,
5833,203201230,2,1,,10305,,,0,,,203201240,gal_map_text_203200132,,,2,,0,gal_bg_forest_1,gal_bg_park_4,1,203201410,157950,,卡洛菲斯忽然側過頭，目光直白而灼熱地看向你，略微猶豫後主動開口，語氣裡藏著一絲不易察覺的試探。,
5834,203201240,2,1,gal_name_03,30306,,,0,,,203201250,gal_map_text_203200133,,,1,,0,gal_bg_forest_1,gal_bg_park_4,1,203201410,157950,卡洛菲斯,今天跟我出來約會，你開心嗎？,
5835,203201250,2,1,player_name,,,,0,,,203201260,gal_map_text_203200134,,,1,,0,gal_bg_forest_1,gal_bg_park_4,1,203201410,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,當然開心，只要和你在一起，做什麼都很有意思。,
5836,203201260,2,1,gal_name_03,30301,,,0,,,203201270,gal_map_text_203200135,,,1,,0,gal_bg_forest_1,gal_bg_park_4,1,203201410,157950,卡洛菲斯,那要是下次，我和其他女孩子同時約你出去玩，你怎麼辦？,
5837,203201270,2,1,player_name,,,,0,,,203201280,gal_map_text_203200136,,,1,,0,gal_bg_forest_1,gal_bg_park_4,1,203201410,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,那我們可以三個人一起出去玩！,
5838,203201280,2,1,,10302,,,0,,,203201290,gal_map_text_203200137,,,2,,0,gal_bg_forest_1,gal_bg_park_4,1,203201410,157950,,卡洛菲斯咬了咬下唇，眼神微沉，再次清晰地問道。,
5839,203201290,2,1,gal_name_03,30305,,,0,,,203201300,gal_map_text_203200138,,,1,,0,gal_bg_forest_1,gal_bg_park_4,1,203201410,157950,卡洛菲斯,我！是！說！你只能選一個的話，你選誰！,
5840,203201300,2,1,player_name,,,,0,,,203201310,gal_map_text_203200139,,,1,,0,gal_bg_forest_1,gal_bg_park_4,1,203201410,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,那當然是只會選你一個。,
5841,203201310,2,1,gal_name_03,30302,,,0,,,203201320,gal_map_text_203200140,,,1,,0,gal_bg_forest_1,gal_bg_park_4,1,203201410,157950,卡洛菲斯,這還差不多，你要是個花心大蘿蔔，我就把你掰成兩段！,
5842,203201320,2,1,player_name,,,,0,,,203201330,gal_map_text_203200141,,,1,,0,gal_bg_forest_1,gal_bg_park_4,1,203201410,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,因為現在站在我面前、問這個問題的人也是你，我心底唯一的答案也是你。,
5843,203201330,2,1,,10302,,,0,,,203201340,gal_map_text_203200142,,,2,,0,gal_bg_forest_1,gal_bg_park_4,1,203201410,157950,,卡洛菲斯忍不住笑出聲，抬手輕拍了你一下。,
5844,203201340,2,1,gal_name_03,30306,,,0,,,203201350,gal_map_text_203200143,,,1,,0,gal_bg_forest_1,gal_bg_park_4,1,203201410,157950,卡洛菲斯,行啊，突然這麼會說話。,
5845,203201350,2,1,player_name,,,,0,,,203201360,gal_map_text_203200144,,,1,,0,gal_bg_forest_1,gal_bg_park_4,1,203201410,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,那說好的照片，總該發我了吧？,
5846,203201360,2,1,gal_name_03,10301,,,0,,,203201370,gal_map_text_203200145,,,1,,0,gal_bg_forest_1,gal_bg_park_4,1,203201410,157950,卡洛菲斯,行，發你了。,
5847,203201370,2,1,,10302,,,0,,,203201380,gal_map_text_203200146,,,2,,0,gal_bg_forest_1,gal_bg_park_4,1,203201410,157950,,卡洛菲斯點點頭拿出手機進行操作，發送成功後，又飛快地刷屏發去一連串搞怪表情包，瞬間把照片頂到了聊天記錄上方。,
5848,203201380,2,1,player_name,,,,0,,,203201390,gal_map_text_203200147,,,1,,0,gal_bg_forest_1,gal_bg_park_4,1,203201410,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,你絕對是故意的，找半天才翻到。,
5849,203201390,2,1,,10305,,,0,,,203201400,gal_map_text_203200148,,,2,,0,gal_bg_forest_1,gal_bg_park_4,1,203201410,157950,,我凝視著照片裡兩人靠得很近的笑臉，耳根微微發熱。卡洛菲斯看著你專注的模樣，嘴角不自覺揚起，眼神溫柔得能滴出水來。,
5850,203201400,2,1,,10305,,,0,,,203201410,gal_map_text_203200149,,,2,,0,gal_bg_forest_1,gal_bg_park_4,1,203201410,157950,,或許是感受到她膠著的視線，你抬眸回望，心中思索著該如何回應她這份毫不掩飾的直球心意。,
5851,203201410,2,2,player_name,,2,gal_map_text_203200151|gal_map_text_203200152,1,,,203201420|203201480,gal_map_text_203200150,,,2,,0,gal_bg_forest_1,gal_bg_park_4,1,,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,這張照片，拍得真好。我存好了。,
5852,203201420,2,1,player_name,,,,0,,,203201430,gal_map_text_203200153,,,1,,0,gal_bg_forest_1,gal_bg_park_4,1,203202120,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,和你一起被定格在畫面裡的感覺，比單獨拍任何風景都讓人心動。,
5853,203201430,2,1,gal_name_03,10301,,,0,,,203201440,gal_map_text_203200154,,,1,,0,gal_bg_forest_1,gal_bg_park_4,1,203202120,157950,卡洛菲斯,算你品位線上，以後想多拍這樣的照片，可得好好聽我指揮。,
5854,203201440,2,1,player_name,,,,0,,,203201450,gal_map_text_203200155,,,1,,0,gal_bg_forest_1,gal_bg_park_4,1,203202120,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,好，都聽你的，以後你想拍多少，我就陪你拍多少，不管去哪兒拍都行。,
5855,203201450,2,1,gal_name_03,10301,,,0,,,203201460,gal_map_text_203200156,,,1,,0,gal_bg_forest_1,gal_bg_park_4,1,203202120,157950,卡洛菲斯,這還差不多。說好了，可不許反悔。,
5856,203201460,2,1,,10305,,,0,,,203201470,gal_map_text_203200157,,,2,,0,gal_bg_forest_1,gal_bg_park_4,1,-1,157950,,你們兩人一起看著手機螢幕，在輕鬆的閒聊中，心意悄然傳遞，氛圍愈發甜蜜溫馨。,
5857,203201470,2,1,,10305,,,0,,,-1,gal_map_text_203200158,,,2,,0,gal_bg_forest_1,gal_bg_park_4,1,-1,157950,,約會即將結束，卡洛菲斯將主動攔下你，送出準備好的信物。,
5858,203201480,2,1,player_name,,,,0,,,203201490,gal_map_text_203200159,,,1,,0,gal_bg_forest_1,gal_bg_park_4,1,203202250,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,你這表情包庫存也太豐富了，故意刷屏把照片頂上去，就是不想讓我輕鬆找到吧？,
5859,203201490,2,1,gal_name_03,10301,,,0,,,203201500,gal_map_text_203200160,,,1,,0,gal_bg_forest_1,gal_bg_park_4,1,203202250,157950,卡洛菲斯,不然呢？誰讓你剛才抓拍的時候磨磨蹭蹭的，這是小小“報復”。,
5860,203201500,2,1,player_name,,,,0,,,203201510,gal_map_text_203200161,,,1,,0,gal_bg_forest_1,gal_bg_park_4,1,203202250,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,也就你敢這麼對我，換作別人，我早就不搭理了。,
5861,203201510,2,1,gal_name_03,10301,,,0,,,203201520,gal_map_text_203200162,,,1,,0,gal_bg_forest_1,gal_bg_park_4,1,203202250,157950,卡洛菲斯,那是因為，我和“別人”，根本不一樣，對不對？,
5862,203201520,2,1,,10305,,,0,,,203201530,gal_map_text_203200163,,,2,,0,gal_bg_forest_1,gal_bg_park_4,1,-1,157950,,兩人一來一往地調侃著，曖昧的語調和拉近的距離讓彼此的心意昭然若揭。,
5863,203201530,2,1,,10305,,,0,,,-1,gal_map_text_203200164,,,2,,0,gal_bg_forest_1,gal_bg_park_4,1,-1,157950,,約會即將結束，卡洛菲斯將主動攔下你，送出準備好的信物。,
5864,203201540,2,1,,10305,,,0,,,203201550,gal_map_text_203200165,,,2,,2,gal_bg_forest_1,gal_bg_park_5,1,203201710,157950,,峽谷頂端一座古樸的小涼亭，石椅沁著山間的微涼，清風送來草木與泥土的芬芳。,
5865,203201550,2,1,,10305,,,0,,,203201560,gal_map_text_203200166,,,2,,0,gal_bg_forest_1,gal_bg_park_5,1,203201710,157950,,遠處夕陽西沉，將連綿山巒染成溫暖的金橙色，氛圍浪漫而寧靜。,
5866,203201560,2,1,,10305,,,0,,,203201570,gal_map_text_203200167,,,2,,0,gal_bg_forest_1,gal_bg_park_5,1,203201710,157950,,兩人走進涼亭稍作休息。卡洛菲斯望著你，眼中閃過一絲狡黠的光，主動開口，語氣聽起來輕鬆隨意，內裡卻藏著小小的試探。,
5867,203201570,2,1,gal_name_03,30306,,,0,,,203201580,gal_map_text_203200168,,,1,,0,gal_bg_forest_1,gal_bg_park_5,1,203201710,157950,卡洛菲斯,剛才在棧道那兒，我騙你閉眼，有沒有生我的氣？,
5868,203201580,2,1,player_name,,,,0,,,203201590,gal_map_text_203200169,,,1,,0,gal_bg_forest_1,gal_bg_park_5,1,203201710,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,是有點被捉弄到的無奈，不過等走到這頂端，看到這麼壯麗的景色，還有你陪在身邊，那點無奈也就散了。,
5869,203201590,2,1,gal_name_03,30306,,,0,,,203201600,gal_map_text_203200170,,,1,,0,gal_bg_forest_1,gal_bg_park_5,1,203201710,157950,卡洛菲斯,那你閉上眼睛的時候，心裡期待的“驚喜”……是什麼？,
5870,203201600,2,1,player_name,,,,0,,,203201610,gal_map_text_203200171,,,1,,0,gal_bg_forest_1,gal_bg_park_5,1,203201710,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,我、我猜，大概是你準備了什麼小禮物吧。,
5871,203201610,2,1,gal_name_03,10301,,,0,,,203201620,gal_map_text_203200172,,,1,,0,gal_bg_forest_1,gal_bg_park_5,1,203201710,157950,卡洛菲斯,哦——？難道就從來沒想過，驚喜可能是一個吻嗎？,
5872,203201620,2,1,player_name,,,,0,,,203201630,gal_map_text_203200173,,,1,,0,gal_bg_forest_1,gal_bg_park_5,1,203201710,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,怎、怎麼會！我……我當時真沒往那兒想。,
5873,203201630,2,1,gal_name_03,30304,,,0,,,203201640,gal_map_text_203200174,,,1,,0,gal_bg_forest_1,gal_bg_park_5,1,203201710,157950,卡洛菲斯,那，你再閉上眼睛試試？這次保證有驚喜，不騙你。,
5874,203201640,2,1,player_name,,,,0,,,203201650,gal_map_text_203200175,,,1,,0,gal_bg_forest_1,gal_bg_park_5,1,203201710,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,我才不信，你又想騙我。,
5875,203201650,2,1,,10305,,,0,,,203201660,gal_map_text_203200176,,,2,,0,gal_bg_forest_1,gal_bg_park_5,1,203201710,157950,,卡洛菲斯見狀，忽然伸出手輕輕捂住了你的眼睛，隨即俯身，飛快地在你唇上落下一個輕柔的吻。 然後迅速鬆手退開少許。,
5876,203201660,2,1,gal_name_03,30302,,,0,,,203201670,gal_map_text_203200177,,,1,,0,gal_bg_forest_1,gal_bg_park_5,1,203201710,157950,卡洛菲斯,先、先別睜眼！我……我還沒準備好。,
5877,203201670,2,1,,10305,,,0,,,203201680,gal_map_text_203200178,,,2,,0,gal_bg_forest_1,gal_bg_park_5,1,203201710,157950,,我緩緩睜開眼睛，仿佛定格般怔在原地，下意識地抿了抿似乎還殘留著柔軟觸感的嘴唇。,
5878,203201680,2,1,,10305,,,0,,,203201690,gal_map_text_203200179,,,2,,0,gal_bg_forest_1,gal_bg_park_5,1,203201710,157950,,空氣仿佛凝固了，一種熾熱而甜蜜的曖昧氣息在涼亭中無聲蔓延。,
5879,203201690,2,1,,10305,,,0,,,203201700,gal_map_text_203200180,,,2,,0,gal_bg_forest_1,gal_bg_park_5,1,203201710,157950,,卡洛菲斯看著你完全失神的模樣，臉頰染上緋紅，目光卻依舊直直地望著你不曾閃躲。,
5880,203201700,2,1,,10305,,,0,,,203201710,gal_map_text_203200181,,,2,,0,gal_bg_forest_1,gal_bg_park_5,1,203201710,157950,,我從巨大的衝擊中緩緩回神，心臟狂跳，思索著該如何面對這個突如其來卻又期盼已久的吻。,
5881,203201710,2,2,player_name,,2,gal_map_text_203200183|gal_map_text_203200184,1,,,203201720|203201780,gal_map_text_203200182,,,2,,0,gal_bg_forest_1,gal_bg_park_5,1,,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,你……這是……,
5882,203201720,2,1,player_name,,,,0,,,203201730,gal_map_text_203200185,,,1,,0,gal_bg_forest_1,gal_bg_park_5,1,203202380,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,原來……這才是你準備的，真正的驚喜。,
5883,203201730,2,1,gal_name_03,30304,,,0,,,203201740,gal_map_text_203200186,,,1,,0,gal_bg_forest_1,gal_bg_park_5,1,203202380,157950,卡洛菲斯,怎麼樣？這個驚喜，你喜歡嗎？,
5884,203201740,2,1,player_name,,,,0,,,203201750,gal_map_text_203200187,,,1,,0,gal_bg_forest_1,gal_bg_park_5,1,203202380,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,喜歡，比任何禮物都喜歡。,
5885,203201750,2,1,gal_name_03,10301,,,0,,,203201760,gal_map_text_203200188,,,1,,0,gal_bg_forest_1,gal_bg_park_5,1,203202380,157950,卡洛菲斯,這還差不多～,
5886,203201760,2,1,,10305,,,0,,,203201770,gal_map_text_203200189,,,2,,0,gal_bg_forest_1,gal_bg_park_5,1,-1,157950,,兩人之間的距離近在咫尺，呼吸悄然交纏，在這個吻之後，所有未曾言明的心意都已清晰無比。,
5887,203201770,2,1,,10305,,,0,,,-1,gal_map_text_203200190,,,2,,0,gal_bg_forest_1,gal_bg_park_5,1,-1,157950,,約會即將結束，卡洛菲斯將主動攔下你，送出準備好的信物。,
5888,203201780,2,1,player_name,,,,0,,,203201790,gal_map_text_203200191,,,1,,0,gal_bg_forest_1,gal_bg_park_5,1,203202510,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,你……怎麼突然就……,
5889,203201790,2,1,gal_name_03,30304,,,0,,,203201800,gal_map_text_203200192,,,1,,0,gal_bg_forest_1,gal_bg_park_5,1,203202510,157950,卡洛菲斯,想這麼做就做了，需要那麼多理由嗎？還是說……你不喜歡？,
5890,203201800,2,1,player_name,,,,0,,,203201810,gal_map_text_203200193,,,1,,0,gal_bg_forest_1,gal_bg_park_5,1,203202510,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,不是不喜歡……只是太突然了，我心跳到現在都還沒緩過來。,
5891,203201810,2,1,gal_name_03,10301,,,0,,,203201820,gal_map_text_203200194,,,1,,0,gal_bg_forest_1,gal_bg_park_5,1,203202510,157950,卡洛菲斯,這才叫驚喜嘛，要是提前告訴你，還有什麼意思？,
5892,203201820,2,1,,10305,,,0,,,-1,gal_map_text_203200195,,,2,,0,gal_bg_forest_1,gal_bg_park_5,1,-1,157950,,兩人相視而笑，那個吻帶來的熾熱溫度，徹底點燃了彼此間的關係，心意已無需多言。,
5893,203201830,2,1,,10305,,,0,,,203201840,gal_map_text_203200196,,,2,,2,gal_bg_forest_1,gal_bg_park_6,1,203202010,157950,,溪谷岸邊綠蔭濃密，溪水叮咚流淌，陽光穿過枝葉縫隙，在地面投下晃動的光斑。,
5894,203201840,2,1,,10305,,,0,,,203201850,gal_map_text_203200197,,,2,,0,gal_bg_forest_1,gal_bg_park_6,1,203202010,157950,,微風帶著溪水特有的涼意，氣氛在溫馨中夾雜著一絲因意外而生的緊張。,
5895,203201850,2,1,,10305,,,0,,,203201860,gal_map_text_203200198,,,2,,0,gal_bg_forest_1,gal_bg_park_6,1,203202010,157950,,卡洛菲斯脫下鞋襪，赤足踏入淺水區，腳尖小心地試探著溪水的清涼。,
5896,203201860,2,1,,10305,,,0,,,203201870,gal_map_text_203200199,,,2,,0,gal_bg_forest_1,gal_bg_park_6,1,203202010,157950,,小魚從她腳邊倏然遊過，她沒有看清是什麼東西被嚇了一跳，有些慌亂地向岸邊退去，不料踩到一塊長著青苔的滑石，腳下一崴，身體瞬間失去平衡向後仰倒。,
5897,203201870,2,1,,10305,,,0,,,203201880,gal_map_text_203200200,,,2,,0,gal_bg_forest_1,gal_bg_park_6,1,203202010,157950,,我見狀立刻起身涉水沖到卡洛菲斯身邊。,
5898,203201880,2,1,player_name,,,,0,,,203201890,gal_map_text_203200201,,,1,,0,gal_bg_forest_1,gal_bg_park_6,1,203202010,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,沒事吧？傷到哪兒了？,
5899,203201890,2,1,gal_name_03,30305,,,0,,,203201900,gal_map_text_203200202,,,1,,0,gal_bg_forest_1,gal_bg_park_6,1,203202010,157950,卡洛菲斯,腳踝……好像扭到了，有點使不上力。,
5900,203201900,2,1,,10305,,,0,,,203201910,gal_map_text_203200203,,,2,,0,gal_bg_forest_1,gal_bg_park_6,1,203202010,157950,,我聽完毫不猶豫地將卡洛菲斯打橫抱起，穩步走回岸邊，並且迅速脫下自己的外套，仔細裹在她濕漉漉的身上。,
5901,203201910,2,1,player_name,,,,0,,,203201920,gal_map_text_203200204,,,1,,0,gal_bg_forest_1,gal_bg_park_6,1,203202010,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,你在這兒坐著別動，我去看看附近有沒有服務站或者賣衣服的地方。 濕衣服不能一直穿著。,
5902,203201920,2,1,,10305,,,0,,,203201930,gal_map_text_203200205,,,2,,0,gal_bg_forest_1,gal_bg_park_6,1,203202010,157950,,我立刻去尋找商店的工作人員詢問，片刻後返回。,
5903,203201930,2,1,player_name,,,,0,,,203201940,gal_map_text_203200206,,,1,,0,gal_bg_forest_1,gal_bg_park_6,1,203202010,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,問到了，前面紀念品店有賣簡單的運動服，你等我去買回來。,
5904,203201940,2,1,gal_name_03,30305,,,0,,,203201950,gal_map_text_203200207,,,1,,0,gal_bg_forest_1,gal_bg_park_6,1,203202010,157950,卡洛菲斯,好，你快去快回。,
5905,203201950,2,1,,10305,,,0,,,203201960,gal_map_text_203200208,,,2,,0,gal_bg_forest_1,gal_bg_park_6,1,203202010,157950,,我很快買回乾淨衣物，又拿出之前用過的毛巾，用身體和展開的外套為她構築了一個臨時的“更衣間”,
5906,203201960,2,1,player_name,,,,0,,,203201970,gal_map_text_203200209,,,1,,0,gal_bg_forest_1,gal_bg_park_6,1,203202010,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,快把濕衣服換下來，我保證不偷看，你動作快些別著涼。,
5907,203201970,2,1,gal_name_03,30302,,,0,,,203201980,gal_map_text_203200210,,,1,,0,gal_bg_forest_1,gal_bg_park_6,1,203202010,157950,卡洛菲斯,知道了，你、你可不准回頭。,
5908,203201980,2,1,,10305,,,0,,,203201990,gal_map_text_203200211,,,2,,0,gal_bg_forest_1,gal_bg_park_6,1,203202010,157950,,我緊閉雙眼，耳邊傳來窸窣的衣物摩擦聲，喉結不自覺地滾動了一下，強行壓下心頭莫名的悸動,
5909,203201990,2,1,,10305,,,0,,,203202000,gal_map_text_203200212,,,2,,0,gal_bg_forest_1,gal_bg_park_6,1,203202010,157950,,我動作極盡輕柔地為她檢查傷勢，神情專注。,
5910,203202000,2,1,,10305,,,0,,,203202010,gal_map_text_203200213,,,2,,0,gal_bg_forest_1,gal_bg_park_6,1,203202010,157950,,卡洛菲斯看著你低垂的眉眼和小心翼翼的模樣，目光溫柔得化不開。感受到她凝注的視線，你抬起頭四目相對間，曖昧與溫情無聲流淌。,
5911,203202010,2,2,player_name,,2,gal_map_text_203200215|gal_map_text_203200216,1,,,203202020|203202070,gal_map_text_203200214,,,2,,0,gal_bg_forest_1,gal_bg_park_6,1,,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,還疼得厲害嗎？我幫你輕輕揉一下，活絡血脈會舒服些。,
5912,203202020,2,1,player_name,,,,0,,,203202030,gal_map_text_203200217,,,1,,0,gal_bg_forest_1,gal_bg_park_6,1,203202640,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,忍一下，揉開了瘀血會好得快些。,
5913,203202030,2,1,gal_name_03,30302,,,0,,,203202040,gal_map_text_203200218,,,1,,0,gal_bg_forest_1,gal_bg_park_6,1,203202640,157950,卡洛菲斯,謝謝你。今天要是沒有你，我真不知道該怎麼辦了。,
5914,203202040,2,1,player_name,,,,0,,,203202050,gal_map_text_203200219,,,1,,0,gal_bg_forest_1,gal_bg_park_6,1,203202640,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,跟我還說什麼謝謝，照顧你不是應該的嗎？,
5915,203202050,2,1,gal_name_03,30302,,,0,,,203202060,gal_map_text_203200220,,,1,,0,gal_bg_forest_1,gal_bg_park_6,1,203202640,157950,卡洛菲斯,那以後我是不是可以，一直這麼依賴你？,
5916,203202060,2,1,,10305,,,0,,,-1,gal_map_text_203200221,,,2,,0,gal_bg_forest_1,gal_bg_park_6,1,-1,157950,,你繼續溫柔地為她按摩腳踝，無聲的關懷與依賴在兩人之間傳遞，羈絆在細微處悄然加深。,
