"LineNumber","Kind","Name","TypeDefIndex","Declaration"
"1069167","struct","GlyphMetrics","16536","public struct GlyphMetrics : IEquatable<GlyphMetrics> // TypeDefIndex: 16536"
"1069226","class","Glyph","16537","public class Glyph // TypeDefIndex: 16537"
"1069300","enum","GlyphLoadFlags","16538","public enum GlyphLoadFlags // TypeDefIndex: 16538"
"1069320","enum","GlyphRasterModes","16539","internal enum GlyphRasterModes // TypeDefIndex: 16539"
"1069341","enum","FontEngineError","16540","public enum FontEngineError // TypeDefIndex: 16540"
"1069364","enum","GlyphRenderMode","16541","public enum GlyphRenderMode // TypeDefIndex: 16541"
"1069385","enum","GlyphPackingMode","16542","public enum GlyphPackingMode // TypeDefIndex: 16542"
"1069400","struct","FontReference","16543","internal struct FontReference // TypeDefIndex: 16543"
"1069411","class","FontEngine","16544","public sealed class FontEngine // TypeDefIndex: 16544"
"1069727","struct","FontEngineUtilities","16545","internal struct FontEngineUtilities // TypeDefIndex: 16545"
"1069737","struct","GlyphMarshallingStruct","16546","internal struct GlyphMarshallingStruct // TypeDefIndex: 16546"
"1069750","enum","FontFeatureLookupFlags","16547","public enum FontFeatureLookupFlags // TypeDefIndex: 16547"
"1069762","struct","GlyphValueRecord","16548","public struct GlyphValueRecord : IEquatable<GlyphValueRecord> // TypeDefIndex: 16548"
"1069826","struct","GlyphAdjustmentRecord","16549","public struct GlyphAdjustmentRecord : IEquatable<GlyphAdjustmentRecord> // TypeDefIndex: 16549"
"1069868","struct","GlyphPairAdjustmentRecord","16550","public struct GlyphPairAdjustmentRecord : IEquatable<GlyphPairAdjustmentRecord> // TypeDefIndex: 16550"
"1069919","struct","GlyphAnchorPoint","16551","internal struct GlyphAnchorPoint // TypeDefIndex: 16551"
"1069952","struct","MarkPositionAdjustment","16552","internal struct MarkPositionAdjustment // TypeDefIndex: 16552"
"1069985","struct","MarkToBaseAdjustmentRecord","16553","internal struct MarkToBaseAdjustmentRecord // TypeDefIndex: 16553"
"1070038","struct","MarkToMarkAdjustmentRecord","16554","internal struct MarkToMarkAdjustmentRecord // TypeDefIndex: 16554"
"1070091","struct","MultipleSubstitutionRecord","16555","internal struct MultipleSubstitutionRecord // TypeDefIndex: 16555"
"1070106","struct","LigatureSubstitutionRecord","16556","internal struct LigatureSubstitutionRecord : IEquatable<LigatureSubstitutionRecord> // TypeDefIndex: 16556"
"1070152","class","WebRequestUtils","16558","internal static class WebRequestUtils // TypeDefIndex: 16558"
"1070177","class","WWWForm","16559","public class WWWForm // TypeDefIndex: 16559"
"1070236","class","WWWTranscoder","16560","internal class WWWTranscoder // TypeDefIndex: 16560"
"1070292","class","CertificateHandler.BindingsMarshaller","16561","internal static class CertificateHandler.BindingsMarshaller // TypeDefIndex: 16561"
"1070302","class","CertificateHandler","16562","public class CertificateHandler : IDisposable // TypeDefIndex: 16562"
"1070337","class","DownloadHandler.BindingsMarshaller","16563","internal static class DownloadHandler.BindingsMarshaller // TypeDefIndex: 16563"
"1070347","class","DownloadHandler","16564","public class DownloadHandler : IDisposable // TypeDefIndex: 16564"
"1070463","class","DownloadHandlerBuffer","16565","public sealed class DownloadHandlerBuffer : DownloadHandler // TypeDefIndex: 16565"
"1070488","class","DownloadHandlerFile","16566","public sealed class DownloadHandlerFile : DownloadHandler // TypeDefIndex: 16566"
"1070516","class","UnityWebRequestAsyncOperation.BindingsMarshaller","16567","internal static class UnityWebRequestAsyncOperation.BindingsMarshaller // TypeDefIndex: 16567"
"1070528","class","UnityWebRequestAsyncOperation","16568","public class UnityWebRequestAsyncOperation : AsyncOperation // TypeDefIndex: 16568"
"1070553","enum","UnityWebRequest.UnityWebRequestMethod","16569","internal enum UnityWebRequest.UnityWebRequestMethod // TypeDefIndex: 16569"
"1070565","enum","UnityWebRequest.UnityWebRequestError","16570","internal enum UnityWebRequest.UnityWebRequestError // TypeDefIndex: 16570"
"1070613","enum","UnityWebRequest.Result","16571","public enum UnityWebRequest.Result // TypeDefIndex: 16571"
"1070625","class","UnityWebRequest.BindingsMarshaller","16572","internal static class UnityWebRequest.BindingsMarshaller // TypeDefIndex: 16572"
"1070635","class","UnityWebRequest","16573","public class UnityWebRequest : IDisposable // TypeDefIndex: 16573"
"1070999","class","UploadHandler.BindingsMarshaller","16574","internal static class UploadHandler.BindingsMarshaller // TypeDefIndex: 16574"
"1071009","class","UploadHandler","16575","public class UploadHandler : IDisposable // TypeDefIndex: 16575"
"1071035","class","UploadHandlerRaw","16576","public sealed class UploadHandlerRaw : UploadHandler // TypeDefIndex: 16576"
"1071060","enum","CommandEvent.Type","16578","public enum CommandEvent.Type // TypeDefIndex: 16578"
"1071069","enum","CommandEvent.Command","16579","public enum CommandEvent.Command // TypeDefIndex: 16579"
"1071101","struct","CommandEvent","16580","internal struct CommandEvent : IEventProperties // TypeDefIndex: 16580"
"1071158","enum","Event.Type","16581","public enum Event.Type // TypeDefIndex: 16581"
"1071172","interface","Event.IMapFn","16582","private interface Event.IMapFn<TOutputType> // TypeDefIndex: 16582"
"1071186","struct","Event.MapAsObject","16583","private struct Event.MapAsObject : Event.IMapFn<IEventProperties> // TypeDefIndex: 16583"
"1071218","struct","Event.MapAsEventSource","16584","private struct Event.MapAsEventSource : Event.IMapFn<EventSource> // TypeDefIndex: 16584"
"1071250","struct","Event.MapAsEventModifiers","16585","private struct Event.MapAsEventModifiers : Event.IMapFn<EventModifiers> // TypeDefIndex: 16585"
"1071283","struct","Event","16586","internal struct Event : IEventProperties // TypeDefIndex: 16586"
"1071403","enum","EventModifiers.Modifiers","16587","public enum EventModifiers.Modifiers // TypeDefIndex: 16587"
"1071427","struct","EventModifiers","16588","internal struct EventModifiers // TypeDefIndex: 16588"
"1071482","enum","EventSource","16589","internal enum EventSource // TypeDefIndex: 16589"
"1071495","interface","IEventProperties","16590","internal interface IEventProperties // TypeDefIndex: 16590"
"1071512","struct","IMECompositionEvent","16591","internal struct IMECompositionEvent : IEventProperties // TypeDefIndex: 16591"
"1071568","enum","KeyEvent.Type","16592","public enum KeyEvent.Type // TypeDefIndex: 16592"
"1071580","class","KeyEvent.ButtonsState.","16593","private sealed class KeyEvent.ButtonsState.<GetAllPressed>d__8 : IEnumerable<KeyCode>, IEnumerable, IEnumerator<KeyCode>, IEnumerator, IDisposable // TypeDefIndex: 16593"
"1071631","struct","KeyEvent.ButtonsState.","16594","public struct KeyEvent.ButtonsState.<buttons>e__FixedBuffer // TypeDefIndex: 16594"
"1071638","struct","KeyEvent.ButtonsState","16595","public struct KeyEvent.ButtonsState // TypeDefIndex: 16595"
"1071677","struct","KeyEvent","16596","internal struct KeyEvent : IEventProperties // TypeDefIndex: 16596"
"1071735","enum","NavigationEvent.Type","16597","public enum NavigationEvent.Type // TypeDefIndex: 16597"
"1071745","enum","NavigationEvent.Direction","16598","public enum NavigationEvent.Direction // TypeDefIndex: 16598"
"1071760","struct","NavigationEvent","16599","internal struct NavigationEvent : IEventProperties // TypeDefIndex: 16599"
"1071821","enum","PointerEvent.Type","16600","public enum PointerEvent.Type // TypeDefIndex: 16600"
"1071835","enum","PointerEvent.Button","16601","public enum PointerEvent.Button // TypeDefIndex: 16601"
"1071853","struct","PointerEvent.ButtonsState","16602","public struct PointerEvent.ButtonsState // TypeDefIndex: 16602"
"1071875","struct","PointerEvent","16603","internal struct PointerEvent : IEventProperties // TypeDefIndex: 16603"
"1071964","struct","TextInputEvent","16604","internal struct TextInputEvent : IEventProperties // TypeDefIndex: 16604"
"1072020","struct","EventProvider.Registration","16605","private struct EventProvider.Registration // TypeDefIndex: 16605"
"1072032","class","EventProvider.","16606","private sealed class EventProvider.<>c // TypeDefIndex: 16606"
"1072052","class","EventProvider.","16607","private sealed class EventProvider.<>c__DisplayClass6_0 // TypeDefIndex: 16607"
"1072068","class","EventProvider","16608","internal static class EventProvider // TypeDefIndex: 16608"
"1072115","class","EventConsumer","16609","internal sealed class EventConsumer : MulticastDelegate // TypeDefIndex: 16609"
"1072127","interface","IEventProviderImpl","16610","internal interface IEventProviderImpl // TypeDefIndex: 16610"
"1072145","class","InputEventPartialProvider","16611","internal class InputEventPartialProvider : IEventProviderImpl // TypeDefIndex: 16611"
"1072192","struct","InputManagerProvider.ButtonEventsIterator","16612","private struct InputManagerProvider.ButtonEventsIterator : IEnumerator // TypeDefIndex: 16612"
"1072221","struct","InputManagerProvider.Configuration","16613","public struct InputManagerProvider.Configuration // TypeDefIndex: 16613"
"1072240","interface","InputManagerProvider.IInput","16614","internal interface InputManagerProvider.IInput // TypeDefIndex: 16614"
"1072296","class","InputManagerProvider.Input","16615","private class InputManagerProvider.Input : InputManagerProvider.IInput // TypeDefIndex: 16615"
"1072355","interface","InputManagerProvider.ITime","16616","internal interface InputManagerProvider.ITime // TypeDefIndex: 16616"
"1072367","class","InputManagerProvider.Time","16617","private class InputManagerProvider.Time : InputManagerProvider.ITime // TypeDefIndex: 16617"
"1072382","class","InputManagerProvider","16618","internal class InputManagerProvider : IEventProviderImpl // TypeDefIndex: 16618"
"1072498","class","NavigationEventRepeatHelper","16619","internal class NavigationEventRepeatHelper // TypeDefIndex: 16619"
"1072520","struct","PointerState","16620","internal struct PointerState // TypeDefIndex: 16620"
"1072632","interface","EventSanitizer.IEventSanitizer","16621","private interface EventSanitizer.IEventSanitizer // TypeDefIndex: 16621"
"1072650","struct","EventSanitizer","16622","internal struct EventSanitizer // TypeDefIndex: 16622"
"1072689","class","EmbeddedAttribute","16626","internal sealed class EmbeddedAttribute : Attribute // TypeDefIndex: 16626"
"1072701","class","NullableAttribute","16627","internal sealed class NullableAttribute : Attribute // TypeDefIndex: 16627"
"1072716","class","NullableContextAttribute","16628","internal sealed class NullableContextAttribute : Attribute // TypeDefIndex: 16628"
"1072728","interface","IUtil","16629","internal interface IUtil // TypeDefIndex: 16629"
"1072749","class","AnalyticsClient","16630","internal class AnalyticsClient : IAnalyticsClient // TypeDefIndex: 16630"
"1072768","class","EmptyAnalyticsAdapter","16631","internal class EmptyAnalyticsAdapter : IAnalyticsAdapter // TypeDefIndex: 16631"
"1072783","interface","IAnalyticsAdapter","16632","internal interface IAnalyticsAdapter // TypeDefIndex: 16632"
"1072795","interface","IAnalyticsClient","16633","internal interface IAnalyticsClient // TypeDefIndex: 16633"
"1072807","interface","ILegacyUnityAnalytics","16634","internal interface ILegacyUnityAnalytics // TypeDefIndex: 16634"
"1072819","class","LegacyAnalyticsAdapter","16635","internal class LegacyAnalyticsAdapter : IAnalyticsAdapter // TypeDefIndex: 16635"
"1072837","class","LegacyAnalyticsWrapper","16636","internal class LegacyAnalyticsWrapper : IAnalyticsAdapter, ICoreServicesEnvironmentObserver // TypeDefIndex: 16636"
"1072866","class","LegacyUnityAnalytics","16637","internal class LegacyUnityAnalytics : ILegacyUnityAnalytics // TypeDefIndex: 16637"
"1072881","class","IDs","16638","public class IDs : IEnumerable<KeyValuePair<string, string>>, IEnumerable // TypeDefIndex: 16638"
"1072899","class","ConfigurationBuilder","16639","public class ConfigurationBuilder // TypeDefIndex: 16639"
"1072952","class","CoreServicesEnvironmentSubject","16640","internal class CoreServicesEnvironmentSubject // TypeDefIndex: 16640"
"1072981","interface","ICoreServicesEnvironmentObserver","16641","internal interface ICoreServicesEnvironmentObserver // TypeDefIndex: 16641"
"1072990","interface","IUnityServicesInitializationChecker","16642","internal interface IUnityServicesInitializationChecker // TypeDefIndex: 16642"
"1072999","class","UnityServicesInitializationChecker","16643","internal class UnityServicesInitializationChecker : IUnityServicesInitializationChecker // TypeDefIndex: 16643"
"1073020","interface","IStoreExtension","16644","public interface IStoreExtension // TypeDefIndex: 16644"
"1073024","interface","IDetailedStoreListener","16645","public interface IDetailedStoreListener : IStoreListener // TypeDefIndex: 16645"
"1073033","interface","IExtensionProvider","16646","public interface IExtensionProvider // TypeDefIndex: 16646"
"1073048","interface","IInternalStoreListener","16647","internal interface IInternalStoreListener // TypeDefIndex: 16647"
"1073070","interface","IStoreController","16648","public interface IStoreController // TypeDefIndex: 16648"
"1073088","interface","IStoreListener","16649","public interface IStoreListener // TypeDefIndex: 16649"
"1073107","enum","InitializationFailureReason","16650","public enum InitializationFailureReason // TypeDefIndex: 16650"
"1073118","class","PayoutDefinition","16651","public class PayoutDefinition // TypeDefIndex: 16651"
"1073133","class","Product","16652","public class Product // TypeDefIndex: 16652"
"1073234","class","ProductCollection.","16653","private sealed class ProductCollection.<>c // TypeDefIndex: 16653"
"1073257","class","ProductCollection","16654","public class ProductCollection // TypeDefIndex: 16654"
"1073299","class","ProductDefinition","16655","public class ProductDefinition // TypeDefIndex: 16655"
"1073379","class","ProductMetadata","16656","public class ProductMetadata // TypeDefIndex: 16656"
"1073453","enum","ProductType","16657","public enum ProductType // TypeDefIndex: 16657"
"1073463","class","PurchaseEventArgs","16658","public class PurchaseEventArgs // TypeDefIndex: 16658"
"1073487","enum","PurchaseFailureReason","16659","public enum PurchaseFailureReason // TypeDefIndex: 16659"
"1073502","enum","PurchaseProcessingResult","16660","public enum PurchaseProcessingResult // TypeDefIndex: 16660"
"1073511","class","PurchasingFactory","16661","internal class PurchasingFactory : IPurchasingBinder, IExtensionProvider // TypeDefIndex: 16661"
"1073587","class","PurchasingManager.","16662","private sealed class PurchasingManager.<>c // TypeDefIndex: 16662"
"1073610","class","PurchasingManager.","16663","private sealed class PurchasingManager.<>c__DisplayClass27_0 // TypeDefIndex: 16663"
"1073629","class","PurchasingManager","16664","internal class PurchasingManager : IStoreCallback, IStoreController // TypeDefIndex: 16664"
"1073743","class","StoreListenerProxy","16665","internal class StoreListenerProxy : IInternalStoreListener // TypeDefIndex: 16665"
"1073773","class","TransactionLog","16666","internal class TransactionLog // TypeDefIndex: 16666"
"1073800","class","UnifiedReceipt","16667","public class UnifiedReceipt // TypeDefIndex: 16667"
"1073815","class","UnityPurchasing.","16668","private sealed class UnityPurchasing.<>c__DisplayClass5_0 // TypeDefIndex: 16668"
"1073832","class","UnityPurchasing.","16669","private sealed class UnityPurchasing.<>c__DisplayClass6_0 // TypeDefIndex: 16669"
"1073848","class","UnityPurchasing","16670","public abstract class UnityPurchasing // TypeDefIndex: 16670"
"1073870","class","LoggerExtensions","16671","internal static class LoggerExtensions // TypeDefIndex: 16671"
"1073884","class","ProductPurchaseUpdater","16672","internal static class ProductPurchaseUpdater // TypeDefIndex: 16672"
"1073893","class","UnifiedReceiptFormatter","16673","internal static class UnifiedReceiptFormatter // TypeDefIndex: 16673"
"1073902","interface","ITelemetryDiagnostics","16674","internal interface ITelemetryDiagnostics // TypeDefIndex: 16674"
"1073911","interface","ITelemetryDiagnosticsInstanceWrapper","16675","internal interface ITelemetryDiagnosticsInstanceWrapper // TypeDefIndex: 16675"
"1073923","struct","TelemetryDiagnosticParams","16676","internal struct TelemetryDiagnosticParams // TypeDefIndex: 16676"
"1073936","class","TelemetryDiagnostics","16677","internal class TelemetryDiagnostics : ITelemetryDiagnostics // TypeDefIndex: 16677"
"1073952","class","TelemetryDiagnosticsInstanceWrapper.","16678","private sealed class TelemetryDiagnosticsInstanceWrapper.<>c__DisplayClass7_0 // TypeDefIndex: 16678"
"1073968","class","TelemetryDiagnosticsInstanceWrapper","16679","internal class TelemetryDiagnosticsInstanceWrapper : ITelemetryDiagnosticsInstanceWrapper // TypeDefIndex: 16679"
"1073995","class","IapTelemetryException","16680","internal class IapTelemetryException : Exception // TypeDefIndex: 16680"
"1074004","interface","ITelemetryMetricEvent","16681","internal interface ITelemetryMetricEvent // TypeDefIndex: 16681"
"1074016","interface","ITelemetryMetricsInstanceWrapper","16682","internal interface ITelemetryMetricsInstanceWrapper // TypeDefIndex: 16682"
"1074028","interface","ITelemetryMetricsService","16683","internal interface ITelemetryMetricsService // TypeDefIndex: 16683"
"1074037","struct","TelemetryMetricDefinition","16684","internal struct TelemetryMetricDefinition // TypeDefIndex: 16684"
"1074069","class","TelemetryMetricDefinitions","16685","internal static class TelemetryMetricDefinitions // TypeDefIndex: 16685"
"1074095","class","TelemetryMetricEvent","16686","internal class TelemetryMetricEvent : ITelemetryMetricEvent // TypeDefIndex: 16686"
"1074116","struct","TelemetryMetricParams","16687","internal struct TelemetryMetricParams // TypeDefIndex: 16687"
"1074130","enum","TelemetryMetricTypes","16688","internal enum TelemetryMetricTypes // TypeDefIndex: 16688"
"1074141","class","TelemetryMetricsInstanceWrapper.","16689","private sealed class TelemetryMetricsInstanceWrapper.<>c__DisplayClass7_0 // TypeDefIndex: 16689"
"1074157","class","TelemetryMetricsInstanceWrapper","16690","internal class TelemetryMetricsInstanceWrapper : ITelemetryMetricsInstanceWrapper // TypeDefIndex: 16690"
"1074187","class","TelemetryMetricsService","16691","internal class TelemetryMetricsService : ITelemetryMetricsService // TypeDefIndex: 16691"
"1074205","class","TelemetryQueue","16692","internal class TelemetryQueue<TTelemetryEventParams> // TypeDefIndex: 16692"
"1074257","class","AbstractPurchasingModule","16693","public abstract class AbstractPurchasingModule : IPurchasingModule // TypeDefIndex: 16693"
"1074300","class","AbstractStore","16694","public abstract class AbstractStore : IStore // TypeDefIndex: 16694"
"1074321","interface","ICatalogProvider","16695","public interface ICatalogProvider // TypeDefIndex: 16695"
"1074330","interface","IPurchasingBinder","16696","public interface IPurchasingBinder // TypeDefIndex: 16696"
"1074355","interface","IPurchasingModule","16697","public interface IPurchasingModule // TypeDefIndex: 16697"
"1074364","interface","IStore","16698","public interface IStore // TypeDefIndex: 16698"
"1074382","interface","IStoreCallback","16699","public interface IStoreCallback // TypeDefIndex: 16699"
"1074409","interface","IStoreConfiguration","16700","public interface IStoreConfiguration // TypeDefIndex: 16700"
"1074413","class","ProductDescription","16701","public class ProductDescription // TypeDefIndex: 16701"
"1074477","class","PurchaseFailureDescription","16702","public class PurchaseFailureDescription // TypeDefIndex: 16702"
"1074527","class","SR","16704","internal static class SR // TypeDefIndex: 16704"
"1074539","class","BaseUriAnnotation","16705","internal class BaseUriAnnotation // TypeDefIndex: 16705"
"1074551","class","LineInfoAnnotation","16706","internal class LineInfoAnnotation // TypeDefIndex: 16706"
"1074564","class","LineInfoEndElementAnnotation","16707","internal class LineInfoEndElementAnnotation : LineInfoAnnotation // TypeDefIndex: 16707"
"1074573","class","XAttribute","16708","public class XAttribute : XObject // TypeDefIndex: 16708"
"1074617","class","XCData","16709","public class XCData : XText // TypeDefIndex: 16709"
"1074641","class","XComment","16710","public class XComment : XNode // TypeDefIndex: 16710"
"1074672","class","XContainer.ContentReader","16711","private sealed class XContainer.ContentReader // TypeDefIndex: 16711"
"1074698","class","XContainer.","16712","private sealed class XContainer.<Nodes>d__18 : IEnumerable<XNode>, IEnumerable, IEnumerator<XNode>, IDisposable, IEnumerator // TypeDefIndex: 16712"
"1074747","class","XContainer.","16713","private sealed class XContainer.<GetElements>d__39 : IEnumerable<XElement>, IEnumerable, IEnumerator<XElement>, IDisposable, IEnumerator // TypeDefIndex: 16713"
"1074797","class","XContainer","16714","public abstract class XContainer : XNode // TypeDefIndex: 16714"
"1074886","class","XDeclaration","16715","public class XDeclaration // TypeDefIndex: 16715"
"1074920","class","XDocument","16716","public class XDocument : XContainer // TypeDefIndex: 16716"
"1074984","class","XDocumentType","16717","public class XDocumentType : XNode // TypeDefIndex: 16717"
"1075031","class","XElement.","16718","private sealed class XElement.<GetAttributes>d__116 : IEnumerable<XAttribute>, IEnumerable, IEnumerator<XAttribute>, IDisposable, IEnumerator // TypeDefIndex: 16718"
"1075083","class","XElement","16719","public class XElement : XContainer, IXmlSerializable // TypeDefIndex: 16719"
"1075179","class","XHashtable.ExtractKeyDelegate","16720","public sealed class XHashtable.ExtractKeyDelegate<TValue> : MulticastDelegate // TypeDefIndex: 16720"
"1075207","struct","XHashtable.XHashtableState.Entry","16721","private struct XHashtable.XHashtableState.Entry<TValue> // TypeDefIndex: 16721"
"1075216","class","XHashtable.XHashtableState","16722","private sealed class XHashtable.XHashtableState<TValue> // TypeDefIndex: 16722"
"1075294","class","XHashtable","16723","internal sealed class XHashtable<TValue> // TypeDefIndex: 16723"
"1075336","struct","NamespaceCache","16724","internal struct NamespaceCache // TypeDefIndex: 16724"
"1075349","struct","ElementWriter","16725","internal struct ElementWriter // TypeDefIndex: 16725"
"1075383","class","NamespaceResolver.NamespaceDeclaration","16726","private class NamespaceResolver.NamespaceDeclaration // TypeDefIndex: 16726"
"1075398","struct","NamespaceResolver","16727","internal struct NamespaceResolver // TypeDefIndex: 16727"
"1075424","enum","XObjectChange","16728","public enum XObjectChange // TypeDefIndex: 16728"
"1075436","enum","LoadOptions","16729","public enum LoadOptions // TypeDefIndex: 16729"
"1075448","enum","SaveOptions","16730","public enum SaveOptions // TypeDefIndex: 16730"
"1075459","class","XName","16731","public sealed class XName : IEquatable<XName>, ISerializable // TypeDefIndex: 16731"
"1075518","class","XNamespace","16732","public sealed class XNamespace // TypeDefIndex: 16732"
"1075594","class","XNode","16733","public abstract class XNode : XObject // TypeDefIndex: 16733"
"1075624","class","XObject","16734","public abstract class XObject : IXmlLineInfo // TypeDefIndex: 16734"
"1075698","class","XObjectChangeAnnotation","16735","internal class XObjectChangeAnnotation // TypeDefIndex: 16735"
"1075706","class","XObjectChangeEventArgs","16736","public class XObjectChangeEventArgs : EventArgs // TypeDefIndex: 16736"
"1075725","class","XProcessingInstruction","16737","public class XProcessingInstruction : XNode // TypeDefIndex: 16737"
"1075764","class","XStreamingElement","16738","public class XStreamingElement // TypeDefIndex: 16738"
"1075772","class","XText","16739","public class XText : XNode // TypeDefIndex: 16739"
"1075809","class","StringBuilderCache","16740","internal static class StringBuilderCache // TypeDefIndex: 16740"
"1075828","class","ThrowStub","16741","internal sealed class ThrowStub : ObjectDisposedException // TypeDefIndex: 16741"
"1075843","class","EmbeddedAttribute","16743","internal sealed class EmbeddedAttribute : Attribute // TypeDefIndex: 16743"
"1075854","class","IsUnmanagedAttribute","16744","internal sealed class IsUnmanagedAttribute : Attribute // TypeDefIndex: 16744"
"1075863","struct","HierarchyFlattenedNodeChildren.Enumerator","16745","public struct HierarchyFlattenedNodeChildren.Enumerator // TypeDefIndex: 16745"
"1075892","struct","HierarchyFlattenedNodeChildren","16746","public struct HierarchyFlattenedNodeChildren // TypeDefIndex: 16746"
"1075913","struct","HierarchyNodeChildren.Enumerator","16747","public struct HierarchyNodeChildren.Enumerator // TypeDefIndex: 16747"
"1075938","struct","HierarchyNodeChildren","16748","public struct HierarchyNodeChildren // TypeDefIndex: 16748"
"1075961","struct","HierarchyNodeChildrenAlloc.","16749","public struct HierarchyNodeChildrenAlloc.<Reserved>e__FixedBuffer // TypeDefIndex: 16749"
"1075968","struct","HierarchyNodeChildrenAlloc","16750","internal struct HierarchyNodeChildrenAlloc // TypeDefIndex: 16750"
"1075980","class","HierarchyNodeTypeHandlerBase.BindingsMarshaller","16751","internal static class HierarchyNodeTypeHandlerBase.BindingsMarshaller // TypeDefIndex: 16751"
"1075989","struct","HierarchyNodeTypeHandlerBase.ConstructorScope","16752","private struct HierarchyNodeTypeHandlerBase.ConstructorScope : IDisposable // TypeDefIndex: 16752"
"1076026","class","HierarchyNodeTypeHandlerBase","16753","public abstract class HierarchyNodeTypeHandlerBase // TypeDefIndex: 16753"
"1076145","struct","HierarchyNodeTypeHandlerBaseEnumerable.Enumerator","16754","public struct HierarchyNodeTypeHandlerBaseEnumerable.Enumerator : IDisposable // TypeDefIndex: 16754"
"1076172","struct","HierarchyNodeTypeHandlerBaseEnumerable","16755","public struct HierarchyNodeTypeHandlerBaseEnumerable // TypeDefIndex: 16755"
"1076188","struct","HierarchyPropertyUnmanaged","16756","public struct HierarchyPropertyUnmanaged<T> : IEquatable<HierarchyPropertyUnmanaged<T>>, IHierarchyProperty<T> // TypeDefIndex: 16756"
"1076302","interface","IHierarchySearchQueryParser","16757","internal interface IHierarchySearchQueryParser // TypeDefIndex: 16757"
"1076306","class","DefaultHierarchySearchQueryParser","16758","internal class DefaultHierarchySearchQueryParser : IHierarchySearchQueryParser // TypeDefIndex: 16758"
"1076321","class","HierarchyViewNodesEnumerable.Predicate","16759","internal sealed class HierarchyViewNodesEnumerable.Predicate : MulticastDelegate // TypeDefIndex: 16759"
"1076333","struct","HierarchyViewNodesEnumerable.Enumerator","16760","public struct HierarchyViewNodesEnumerable.Enumerator // TypeDefIndex: 16760"
"1076365","struct","HierarchyViewNodesEnumerable","16761","public struct HierarchyViewNodesEnumerable // TypeDefIndex: 16761"
"1076382","interface","IHierarchyProperty","16762","public interface IHierarchyProperty<T> // TypeDefIndex: 16762"
"1076404","class","Hierarchy.BindingsMarshaller","16763","internal static class Hierarchy.BindingsMarshaller // TypeDefIndex: 16763"
"1076417","class","Hierarchy","16764","public sealed class Hierarchy : IDisposable // TypeDefIndex: 16764"
"1076609","class","HierarchyCommandList.BindingsMarshaller","16765","internal static class HierarchyCommandList.BindingsMarshaller // TypeDefIndex: 16765"
"1076621","class","HierarchyCommandList","16766","public sealed class HierarchyCommandList : IDisposable // TypeDefIndex: 16766"
"1076654","class","HierarchyFlattened.BindingsMarshaller","16767","internal static class HierarchyFlattened.BindingsMarshaller // TypeDefIndex: 16767"
"1076663","struct","HierarchyFlattened.Enumerator","16768","public struct HierarchyFlattened.Enumerator // TypeDefIndex: 16768"
"1076693","class","HierarchyFlattened","16769","public sealed class HierarchyFlattened : IDisposable // TypeDefIndex: 16769"
"1076815","struct","HierarchyFlattenedNode","16770","public struct HierarchyFlattenedNode : IEquatable<HierarchyFlattenedNode> // TypeDefIndex: 16770"
"1076874","struct","HierarchyNode","16771","public struct HierarchyNode : IEquatable<HierarchyNode> // TypeDefIndex: 16771"
"1076929","enum","HierarchyNodeFlags","16772","public enum HierarchyNodeFlags // TypeDefIndex: 16772"
"1076943","struct","HierarchyNodeType","16773","public struct HierarchyNodeType : IEquatable<HierarchyNodeType> // TypeDefIndex: 16773"
"1076985","struct","HierarchyPropertyDescriptor","16774","public struct HierarchyPropertyDescriptor // TypeDefIndex: 16774"
"1077007","struct","HierarchyPropertyId","16775","internal struct HierarchyPropertyId : IEquatable<HierarchyPropertyId> // TypeDefIndex: 16775"
"1077047","enum","HierarchyPropertyStorageType","16776","public enum HierarchyPropertyStorageType // TypeDefIndex: 16776"
"1077059","enum","HierarchySearchFilterOperator","16777","public enum HierarchySearchFilterOperator // TypeDefIndex: 16777"
"1077077","struct","HierarchySearchFilter","16778","public struct HierarchySearchFilter // TypeDefIndex: 16778"
"1077148","class","HierarchySearchQueryDescriptor.","16779","private sealed class HierarchySearchQueryDescriptor.<>c // TypeDefIndex: 16779"
"1077175","class","HierarchySearchQueryDescriptor","16780","public sealed class HierarchySearchQueryDescriptor // TypeDefIndex: 16780"
"1077273","class","HierarchyViewModel.BindingsMarshaller","16781","internal static class HierarchyViewModel.BindingsMarshaller // TypeDefIndex: 16781"
"1077282","struct","HierarchyViewModel.Enumerator","16782","public struct HierarchyViewModel.Enumerator // TypeDefIndex: 16782"
"1077313","class","HierarchyViewModel","16783","public sealed class HierarchyViewModel : IDisposable // TypeDefIndex: 16783"
"1077577","struct","BigQueryBigNumeric","16788","public struct BigQueryBigNumeric : IEquatable<BigQueryBigNumeric>, IComparable<BigQueryBigNumeric>, IComparable // TypeDefIndex: 16788"
"1077619","class","BigQueryClient","16789","public abstract class BigQueryClient : IDisposable // TypeDefIndex: 16789"
"1077672","class","BigQueryClientBuilder","16790","public sealed class BigQueryClientBuilder : ClientBuilderBase<BigQueryClient> // TypeDefIndex: 16790"
"1077730","class","BigQueryClientImpl.RawRowList","16791","internal sealed class BigQueryClientImpl.RawRowList : IList<TableDataInsertAllRequest.RowsData>, ICollection<TableDataInsertAllRequest.RowsData>, IEnumerable<TableDataInsertAllRequest.RowsData>, IEnumerable // TypeDefIndex: 16791"
