_index,id,type,para,reward
2690,12691,1,26910,230131;1
2691,12692,1,26920,230131;1
2692,12693,1,26930,230132;1
2693,12694,1,26940,230131;1
2694,12695,1,26950,230131;1
2695,12696,1,26960,230132;1
2696,12697,1,26970,230131;1
2697,12698,1,26980,230132;1
2698,12699,1,26990,230131;1
2699,12700,1,27000,230133;1
2700,12701,1,27010,230131;1
2701,12702,1,27020,230131;1
2702,12703,1,27030,230132;1
2703,12704,1,27040,230131;1
2704,12705,1,27050,230131;1
2705,12706,1,27060,230132;1
2706,12707,1,27070,230131;1
2707,12708,1,27080,230132;1
2708,12709,1,27090,230131;1
2709,12710,1,27100,230133;1
2710,12711,1,27110,230131;1
2711,12712,1,27120,230131;1
2712,12713,1,27130,230132;1
2713,12714,1,27140,230131;1
2714,12715,1,27150,230131;1
2715,12716,1,27160,230132;1
2716,12717,1,27170,230131;1
2717,12718,1,27180,230132;1
2718,12719,1,27190,230131;1
2719,12720,1,27200,230133;1
2720,12721,1,27210,230131;1
2721,12722,1,27220,230131;1
2722,12723,1,27230,230132;1
2723,12724,1,27240,230131;1
2724,12725,1,27250,230131;1
2725,12726,1,27260,230132;1
2726,12727,1,27270,230131;1
2727,12728,1,27280,230132;1
2728,12729,1,27290,230131;1
2729,12730,1,27300,230133;1
2730,12731,1,27310,230131;1
2731,12732,1,27320,230131;1
2732,12733,1,27330,230132;1
2733,12734,1,27340,230131;1
2734,12735,1,27350,230131;1
2735,12736,1,27360,230132;1
2736,12737,1,27370,230131;1
2737,12738,1,27380,230132;1
2738,12739,1,27390,230131;1
2739,12740,1,27400,230133;1
2740,12741,1,27410,230131;1
2741,12742,1,27420,230131;1
2742,12743,1,27430,230132;1
2743,12744,1,27440,230131;1
2744,12745,1,27450,230131;1
2745,12746,1,27460,230132;1
2746,12747,1,27470,230131;1
2747,12748,1,27480,230132;1
2748,12749,1,27490,230131;1
2749,12750,1,27500,230133;1
2750,12751,1,27510,230131;1
2751,12752,1,27520,230131;1
2752,12753,1,27530,230132;1
2753,12754,1,27540,230131;1
2754,12755,1,27550,230131;1
2755,12756,1,27560,230132;1
2756,12757,1,27570,230131;1
2757,12758,1,27580,230132;1
2758,12759,1,27590,230131;1
2759,12760,1,27600,230133;1
2760,12761,1,27610,230131;1
2761,12762,1,27620,230131;1
2762,12763,1,27630,230132;1
2763,12764,1,27640,230131;1
2764,12765,1,27650,230131;1
2765,12766,1,27660,230132;1
2766,12767,1,27670,230131;1
2767,12768,1,27680,230132;1
2768,12769,1,27690,230131;1
2769,12770,1,27700,230133;1
2770,12771,1,27710,230131;1
2771,12772,1,27720,230131;1
2772,12773,1,27730,230132;1
2773,12774,1,27740,230131;1
2774,12775,1,27750,230131;1
2775,12776,1,27760,230132;1
2776,12777,1,27770,230131;1
2777,12778,1,27780,230132;1
2778,12779,1,27790,230131;1
2779,12780,1,27800,230133;1
2780,12781,1,27810,230131;1
2781,12782,1,27820,230131;1
2782,12783,1,27830,230132;1
2783,12784,1,27840,230131;1
2784,12785,1,27850,230131;1
2785,12786,1,27860,230132;1
2786,12787,1,27870,230131;1
2787,12788,1,27880,230132;1
2788,12789,1,27890,230131;1
2789,12790,1,27900,230133;1
2790,12791,1,27910,230131;1
2791,12792,1,27920,230131;1
2792,12793,1,27930,230132;1
2793,12794,1,27940,230131;1
2794,12795,1,27950,230131;1
2795,12796,1,27960,230132;1
2796,12797,1,27970,230131;1
2797,12798,1,27980,230132;1
2798,12799,1,27990,230131;1
2799,12800,1,28000,230133;1
2800,12801,1,28010,230131;1
2801,12802,1,28020,230131;1
2802,12803,1,28030,230132;1
2803,12804,1,28040,230131;1
2804,12805,1,28050,230131;1
2805,12806,1,28060,230132;1
2806,12807,1,28070,230131;1
2807,12808,1,28080,230132;1
2808,12809,1,28090,230131;1
2809,12810,1,28100,230133;1
2810,12811,1,28110,230131;1
2811,12812,1,28120,230131;1
2812,12813,1,28130,230132;1
2813,12814,1,28140,230131;1
2814,12815,1,28150,230131;1
2815,12816,1,28160,230132;1
2816,12817,1,28170,230131;1
2817,12818,1,28180,230132;1
2818,12819,1,28190,230131;1
2819,12820,1,28200,230133;1
2820,12821,1,28210,230131;1
2821,12822,1,28220,230131;1
2822,12823,1,28230,230132;1
2823,12824,1,28240,230131;1
2824,12825,1,28250,230131;1
2825,12826,1,28260,230132;1
2826,12827,1,28270,230131;1
2827,12828,1,28280,230132;1
2828,12829,1,28290,230131;1
2829,12830,1,28300,230133;1
2830,12831,1,28310,230131;1
2831,12832,1,28320,230131;1
2832,12833,1,28330,230132;1
2833,12834,1,28340,230131;1
2834,12835,1,28350,230131;1
2835,12836,1,28360,230132;1
2836,12837,1,28370,230131;1
2837,12838,1,28380,230132;1
2838,12839,1,28390,230131;1
2839,12840,1,28400,230133;1
2840,12841,1,28410,230131;1
2841,12842,1,28420,230131;1
2842,12843,1,28430,230132;1
2843,12844,1,28440,230131;1
2844,12845,1,28450,230131;1
2845,12846,1,28460,230132;1
2846,12847,1,28470,230131;1
2847,12848,1,28480,230132;1
2848,12849,1,28490,230131;1
2849,12850,1,28500,230133;1
2850,12851,1,28510,230131;1
2851,12852,1,28520,230131;1
2852,12853,1,28530,230132;1
2853,12854,1,28540,230131;1
2854,12855,1,28550,230131;1
2855,12856,1,28560,230132;1
2856,12857,1,28570,230131;1
2857,12858,1,28580,230132;1
2858,12859,1,28590,230131;1
2859,12860,1,28600,230133;1
2860,12861,1,28610,230131;1
2861,12862,1,28620,230131;1
2862,12863,1,28630,230132;1
2863,12864,1,28640,230131;1
2864,12865,1,28650,230131;1
2865,12866,1,28660,230132;1
2866,12867,1,28670,230131;1
2867,12868,1,28680,230132;1
2868,12869,1,28690,230131;1
2869,12870,1,28700,230133;1
2870,12871,1,28710,230131;1
2871,12872,1,28720,230131;1
2872,12873,1,28730,230132;1
2873,12874,1,28740,230131;1
2874,12875,1,28750,230131;1
2875,12876,1,28760,230132;1
2876,12877,1,28770,230131;1
2877,12878,1,28780,230132;1
2878,12879,1,28790,230131;1
2879,12880,1,28800,230133;1
2880,12881,1,28810,230131;1
2881,12882,1,28820,230131;1
2882,12883,1,28830,230132;1
2883,12884,1,28840,230131;1
2884,12885,1,28850,230131;1
2885,12886,1,28860,230132;1
2886,12887,1,28870,230131;1
2887,12888,1,28880,230132;1
2888,12889,1,28890,230131;1
2889,12890,1,28900,230133;1
2890,12891,1,28910,230131;1
2891,12892,1,28920,230131;1
2892,12893,1,28930,230132;1
2893,12894,1,28940,230131;1
2894,12895,1,28950,230131;1
2895,12896,1,28960,230132;1
2896,12897,1,28970,230131;1
2897,12898,1,28980,230132;1
2898,12899,1,28990,230131;1
2899,12900,1,29000,230133;1
2900,12901,1,29010,230131;1
2901,12902,1,29020,230131;1
2902,12903,1,29030,230132;1
2903,12904,1,29040,230131;1
2904,12905,1,29050,230131;1
2905,12906,1,29060,230132;1
2906,12907,1,29070,230131;1
2907,12908,1,29080,230132;1
2908,12909,1,29090,230131;1
2909,12910,1,29100,230133;1
2910,12911,1,29110,230131;1
2911,12912,1,29120,230131;1
2912,12913,1,29130,230132;1
2913,12914,1,29140,230131;1
2914,12915,1,29150,230131;1
2915,12916,1,29160,230132;1
2916,12917,1,29170,230131;1
2917,12918,1,29180,230132;1
2918,12919,1,29190,230131;1
2919,12920,1,29200,230133;1
2920,12921,1,29210,230131;1
2921,12922,1,29220,230131;1
2922,12923,1,29230,230132;1
2923,12924,1,29240,230131;1
2924,12925,1,29250,230131;1
2925,12926,1,29260,230132;1
2926,12927,1,29270,230131;1
2927,12928,1,29280,230132;1
2928,12929,1,29290,230131;1
2929,12930,1,29300,230133;1
2930,12931,1,29310,230131;1
2931,12932,1,29320,230131;1
2932,12933,1,29330,230132;1
2933,12934,1,29340,230131;1
2934,12935,1,29350,230131;1
2935,12936,1,29360,230132;1
2936,12937,1,29370,230131;1
2937,12938,1,29380,230132;1
2938,12939,1,29390,230131;1
2939,12940,1,29400,230133;1
2940,12941,1,29410,230131;1
2941,12942,1,29420,230131;1
2942,12943,1,29430,230132;1
2943,12944,1,29440,230131;1
2944,12945,1,29450,230131;1
2945,12946,1,29460,230132;1
2946,12947,1,29470,230131;1
2947,12948,1,29480,230132;1
2948,12949,1,29490,230131;1
2949,12950,1,29500,230133;1
2950,12951,1,29510,230131;1
2951,12952,1,29520,230131;1
2952,12953,1,29530,230132;1
2953,12954,1,29540,230131;1
2954,12955,1,29550,230131;1
2955,12956,1,29560,230132;1
2956,12957,1,29570,230131;1
2957,12958,1,29580,230132;1
2958,12959,1,29590,230131;1
2959,12960,1,29600,230133;1
2960,12961,1,29610,230131;1
2961,12962,1,29620,230131;1
2962,12963,1,29630,230132;1
2963,12964,1,29640,230131;1
2964,12965,1,29650,230131;1
2965,12966,1,29660,230132;1
2966,12967,1,29670,230131;1
2967,12968,1,29680,230132;1
2968,12969,1,29690,230131;1
2969,12970,1,29700,230133;1
2970,12971,1,29710,230131;1
2971,12972,1,29720,230131;1
2972,12973,1,29730,230132;1
2973,12974,1,29740,230131;1
2974,12975,1,29750,230131;1
2975,12976,1,29760,230132;1
2976,12977,1,29770,230131;1
2977,12978,1,29780,230132;1
2978,12979,1,29790,230131;1
2979,12980,1,29800,230133;1
2980,12981,1,29810,230131;1
2981,12982,1,29820,230131;1
2982,12983,1,29830,230132;1
2983,12984,1,29840,230131;1
2984,12985,1,29850,230131;1
2985,12986,1,29860,230132;1
2986,12987,1,29870,230131;1
2987,12988,1,29880,230132;1
2988,12989,1,29890,230131;1
2989,12990,1,29900,230133;1
2990,12991,1,29910,230131;1
2991,12992,1,29920,230131;1
2992,12993,1,29930,230132;1
2993,12994,1,29940,230131;1
2994,12995,1,29950,230131;1
2995,12996,1,29960,230132;1
2996,12997,1,29970,230131;1
2997,12998,1,29980,230132;1
2998,12999,1,29990,230131;1
2999,13000,1,30000,230133;1
