id,bundleName,fileName,hashFileName,fileHash,fileCRC,fileSize,physicalPath,physicalSize,physicalExists,physicalSizeMatches,dependBundleIDs
5760,assets_game_rawassets_sprite_hero.bundle,assets_game_rawassets_sprite_hero.bundle,dd47df4c8590a3b4328f7738890d7a8b.bundle,dd47df4c8590a3b4328f7738890d7a8b,74ae99e2,910985,resources\assets\yoo\Default\dd47df4c8590a3b4328f7738890d7a8b.bundle,910985,True,True,
5769,assets_game_rawassets_sprite_hero_cultivate.bundle,assets_game_rawassets_sprite_hero_cultivate.bundle,1b1c1c8ae975905d020572b444a62209.bundle,1b1c1c8ae975905d020572b444a62209,42962e23,360562,resources\assets\yoo\Default\1b1c1c8ae975905d020572b444a62209.bundle,360562,True,True,
5790,assets_game_rawassets_sprite_hero_hero_img_140.bundle,assets_game_rawassets_sprite_hero_hero_img_140.bundle,c358ab206805e7d20dad92d4bf076239.bundle,c358ab206805e7d20dad92d4bf076239,2f2ac21e,4580,resources\assets\yoo\Default\c358ab206805e7d20dad92d4bf076239.bundle,4580,True,True,
5798,assets_game_rawassets_sprite_hero_hero_img_219.bundle,assets_game_rawassets_sprite_hero_hero_img_219.bundle,cdac970332fe473a649ddf65ae6b4bda.bundle,cdac970332fe473a649ddf65ae6b4bda,a130d063,7449,resources\assets\yoo\Default\cdac970332fe473a649ddf65ae6b4bda.bundle,7449,True,True,
5851,assets_game_rawassets_sprite_item_itemresources.bundle,assets_game_rawassets_sprite_item_itemresources.bundle,aa342d1a31f0f689a337b82f29796699.bundle,aa342d1a31f0f689a337b82f29796699,e9d527d3,8172207,resources\assets\yoo\Default\aa342d1a31f0f689a337b82f29796699.bundle,8172207,True,True,
5856,assets_game_rawassets_sprite_loading.bundle,assets_game_rawassets_sprite_loading.bundle,77ec263894aa7c8dcd892b630e96f0da.bundle,77ec263894aa7c8dcd892b630e96f0da,4d642b3b,7629,resources\assets\yoo\Default\77ec263894aa7c8dcd892b630e96f0da.bundle,7629,True,True,
5857,assets_game_rawassets_sprite_loading_update_img_01.bundle,assets_game_rawassets_sprite_loading_update_img_01.bundle,731b76928a71b2fc932c629a8e5dcfd3.bundle,731b76928a71b2fc932c629a8e5dcfd3,f1dffe19,4335,resources\assets\yoo\Default\731b76928a71b2fc932c629a8e5dcfd3.bundle,4335,True,True,
5858,assets_game_rawassets_sprite_loading_update_img_02.bundle,assets_game_rawassets_sprite_loading_update_img_02.bundle,9b54e8daf0efe98d384e12c1827098db.bundle,9b54e8daf0efe98d384e12c1827098db,b3a58738,5078,resources\assets\yoo\Default\9b54e8daf0efe98d384e12c1827098db.bundle,5078,True,True,
5859,assets_game_rawassets_sprite_login.bundle,assets_game_rawassets_sprite_login.bundle,8cfe4e0148670640e919adc92c841d6c.bundle,8cfe4e0148670640e919adc92c841d6c,01b29688,110432,resources\assets\yoo\Default\8cfe4e0148670640e919adc92c841d6c.bundle,110432,True,True,
5860,assets_game_rawassets_sprite_login_login_img_05.bundle,assets_game_rawassets_sprite_login_login_img_05.bundle,d0fa9cd18f3d4ebd815a161298be989b.bundle,d0fa9cd18f3d4ebd815a161298be989b,76db0e82,30347,resources\assets\yoo\Default\d0fa9cd18f3d4ebd815a161298be989b.bundle,30347,True,True,
5861,assets_game_rawassets_sprite_login_login_txt_01.bundle,assets_game_rawassets_sprite_login_login_txt_01.bundle,2be32ca004b4b19562fb94d55b62e2de.bundle,2be32ca004b4b19562fb94d55b62e2de,ffe87a17,5731,resources\assets\yoo\Default\2be32ca004b4b19562fb94d55b62e2de.bundle,5731,True,True,
5907,assets_game_rawassets_sprite_mainui.bundle,assets_game_rawassets_sprite_mainui.bundle,ffa3b401f54b74b5ba41f31bb1f03c7b.bundle,ffa3b401f54b74b5ba41f31bb1f03c7b,dc6ac220,261250,resources\assets\yoo\Default\ffa3b401f54b74b5ba41f31bb1f03c7b.bundle,261250,True,True,
5909,assets_game_rawassets_sprite_mainui_mainui_img_10.bundle,assets_game_rawassets_sprite_mainui_mainui_img_10.bundle,81efe3519683f820516e21458a06ca24.bundle,81efe3519683f820516e21458a06ca24,49fbe64d,4616,resources\assets\yoo\Default\81efe3519683f820516e21458a06ca24.bundle,4616,True,True,
5911,assets_game_rawassets_sprite_mainui_mainui_img_44.bundle,assets_game_rawassets_sprite_mainui_mainui_img_44.bundle,3d78d7226b4da44d3658d0688e3a5006.bundle,3d78d7226b4da44d3658d0688e3a5006,0852591f,201447,resources\assets\yoo\Default\3d78d7226b4da44d3658d0688e3a5006.bundle,201447,True,True,
6321,assets_game_rawassets_sprite_story.bundle,assets_game_rawassets_sprite_story.bundle,f06839684c0ad8b06f38acef08c311b5.bundle,f06839684c0ad8b06f38acef08c311b5,e27927af,82165,resources\assets\yoo\Default\f06839684c0ad8b06f38acef08c311b5.bundle,82165,True,True,
6392,assets_game_rawassets_sprite_wallpaper.bundle,assets_game_rawassets_sprite_wallpaper.bundle,a0f9bdb7f216af91f5eede331f911d17.bundle,a0f9bdb7f216af91f5eede331f911d17,16b929b8,138848,resources\assets\yoo\Default\a0f9bdb7f216af91f5eede331f911d17.bundle,138848,True,True,
6412,assets_game_rawassets_video_game_start.bundle,assets_game_rawassets_video_game_start.bundle,ebb8050529584672ad314b1fba1f3b9b.bundle,ebb8050529584672ad314b1fba1f3b9b,227696f2,9502058,resources\assets\yoo\Default\ebb8050529584672ad314b1fba1f3b9b.bundle,9502058,True,True,
6438,assets_game_static.bundle,assets_game_static.bundle,324fcda729f678d13d6dea7bf868e1bc.bundle,324fcda729f678d13d6dea7bf868e1bc,cf7b2ff3,3033259,resources\assets\yoo\Default\324fcda729f678d13d6dea7bf868e1bc.bundle,3033259,True,True,
6439,assets_game_static_reddottree.bundle,assets_game_static_reddottree.bundle,d4f0f4146eea1dcc1a3bc2c221446b91.bundle,d4f0f4146eea1dcc1a3bc2c221446b91,f004acb4,12291,resources\assets\yoo\Default\d4f0f4146eea1dcc1a3bc2c221446b91.bundle,12291,True,True,
6440,assets_scene_streamedscenes_afkmap_afkmapscene01.bundle,assets_scene_streamedscenes_afkmap_afkmapscene01.bundle,220d1e586d74b57964535ed389629f66.bundle,220d1e586d74b57964535ed389629f66,bb69bf00,38469,resources\assets\yoo\Default\220d1e586d74b57964535ed389629f66.bundle,38469,True,True,6781|6782|6785|6786|6821|6837|6838|6873
6451,assets_scene_streamedscenes_battlescene_01_gcsb.bundle,assets_scene_streamedscenes_battlescene_01_gcsb.bundle,1282786c01ef41fcb7571d3774da9a8e.bundle,1282786c01ef41fcb7571d3774da9a8e,41a7ffa2,28579,resources\assets\yoo\Default\1282786c01ef41fcb7571d3774da9a8e.bundle,28579,True,True,6650|6651|6652|6653|6658|6659|6661|6736|6743|6748|6843|6867|6868|6869|6870|6871|6872|6873
6474,assets_scene_streamedscenes_mainscene.bundle,assets_scene_streamedscenes_mainscene.bundle,cd1d5d3094e730481814441a7b47f49d.bundle,cd1d5d3094e730481814441a7b47f49d,10ff0b65,4496,resources\assets\yoo\Default\cd1d5d3094e730481814441a7b47f49d.bundle,4496,True,True,
6475,assets_scene_streamedscenes_root.bundle,assets_scene_streamedscenes_root.bundle,598936f246fd5a6a4d02d59f73dafe50.bundle,598936f246fd5a6a4d02d59f73dafe50,4b3897ef,26610,resources\assets\yoo\Default\598936f246fd5a6a4d02d59f73dafe50.bundle,26610,True,True,4|5|6|7|27|4158|4167|4174|4637|5015|5168|5169|5273|5342|5391|5398|5500|5902|5997|6010|6146|6609|6614|6616|6618|6624|6625|6626|6627|6629|6630|6633|6634|6636|6637|6638|6639|6640|6647|6648|6743|6748|6749|6752|6786|6818|6819|6820|6822|6833|6840|6873
6476,share_assets_art_animator.bundle,share_assets_art_animator.bundle,ab7c01fd54f96f48d37c52d2b860d291.bundle,ab7c01fd54f96f48d37c52d2b860d291,13ca422a,307853,resources\assets\yoo\Default\ab7c01fd54f96f48d37c52d2b860d291.bundle,307853,True,True,
6481,share_assets_art_effect_anim.bundle,share_assets_art_effect_anim.bundle,6e3b66d03772d77bfa71141daee12936.bundle,6e3b66d03772d77bfa71141daee12936,c0e759ee,370985,resources\assets\yoo\Default\6e3b66d03772d77bfa71141daee12936.bundle,370985,True,True,
6483,share_assets_art_effect_materials.bundle,share_assets_art_effect_materials.bundle,8532f257e2c3fee0602027efb486883a.bundle,8532f257e2c3fee0602027efb486883a,16fc0364,780171,resources\assets\yoo\Default\8532f257e2c3fee0602027efb486883a.bundle,780171,True,True,7|5015|6010|6146|6625|6626|6629|6630|6636|6637|6647|6648|6743|6748|6752|6786|6833|6840|6873
6485,share_assets_art_effect_model.bundle,share_assets_art_effect_model.bundle,266d23113cbbd4c0681e146733904cf3.bundle,266d23113cbbd4c0681e146733904cf3,2230f469,6326035,resources\assets\yoo\Default\266d23113cbbd4c0681e146733904cf3.bundle,6326035,True,True,6627|6629|6748|6873
6489,share_assets_art_effect_qfx_imagy_vfx_vfx_resources_meshes_vfx.bundle,share_assets_art_effect_qfx_imagy_vfx_vfx_resources_meshes_vfx.bundle,03e98de36205a6af87bbabe34ebdcacd.bundle,03e98de36205a6af87bbabe34ebdcacd,533566aa,50613,resources\assets\yoo\Default\03e98de36205a6af87bbabe34ebdcacd.bundle,50613,True,True,6623|6873
6490,share_assets_art_effect_qfx_imagy_vfx_vfx_resources_meshes_vfx_materials.bundle,share_assets_art_effect_qfx_imagy_vfx_vfx_resources_meshes_vfx_materials.bundle,9c05c26fff730920c86d5659cf1938cc.bundle,9c05c26fff730920c86d5659cf1938cc,f9acc24d,2806,resources\assets\yoo\Default\9c05c26fff730920c86d5659cf1938cc.bundle,2806,True,True,6873
6494,share_assets_art_effect_shader.bundle,share_assets_art_effect_shader.bundle,c961131e1ca0e7d1dc86e02b1999417d.bundle,c961131e1ca0e7d1dc86e02b1999417d,b94faef4,2265,resources\assets\yoo\Default\c961131e1ca0e7d1dc86e02b1999417d.bundle,2265,True,True,6873
6495,share_assets_art_effect_shader_fx_post_mohu+sesan.bundle,share_assets_art_effect_shader_fx_post_mohu+sesan.bundle,1a66b6305cf2b5c4dc37c26c81df86a0.bundle,1a66b6305cf2b5c4dc37c26c81df86a0,0e5893f5,29530,resources\assets\yoo\Default\1a66b6305cf2b5c4dc37c26c81df86a0.bundle,29530,True,True,6873
6496,share_assets_art_effect_texture.bundle,share_assets_art_effect_texture.bundle,c049a0e505dd5a9644368a97ebc81245.bundle,c049a0e505dd5a9644368a97ebc81245,c8bc51a3,43560090,resources\assets\yoo\Default\c049a0e505dd5a9644368a97ebc81245.bundle,43560090,True,True,6873
6500,share_assets_art_effect3d_model.bundle,share_assets_art_effect3d_model.bundle,053be0ede421990cc73b6a91ca36604c.bundle,053be0ede421990cc73b6a91ca36604c,8262f0b4,1724219,resources\assets\yoo\Default\053be0ede421990cc73b6a91ca36604c.bundle,1724219,True,True,6634|6637|6638|6639|6748|6873
6501,share_assets_art_effect3d_model_materials.bundle,share_assets_art_effect3d_model_materials.bundle,64ce93dcda018af15dafeb854f3a29f2.bundle,64ce93dcda018af15dafeb854f3a29f2,76caf579,3272,resources\assets\yoo\Default\64ce93dcda018af15dafeb854f3a29f2.bundle,3272,True,True,6637|6873
6504,share_assets_art_effect3d_texture_common.bundle,share_assets_art_effect3d_texture_common.bundle,5ecf4554717ed89fced96fc2acccaf82.bundle,5ecf4554717ed89fced96fc2acccaf82,7e5f3896,6430697,resources\assets\yoo\Default\5ecf4554717ed89fced96fc2acccaf82.bundle,6430697,True,True,6873
6505,share_assets_art_effect3d_texture_common_materials.bundle,share_assets_art_effect3d_texture_common_materials.bundle,ebaccc3f350fd0ead504ab7247fdadf6.bundle,ebaccc3f350fd0ead504ab7247fdadf6,f7201fa5,17086,resources\assets\yoo\Default\ebaccc3f350fd0ead504ab7247fdadf6.bundle,17086,True,True,6637|6639|6748|6873
6507,share_assets_art_font.bundle,share_assets_art_font.bundle,be8af1d6c0b47aada418b58c69050b52.bundle,be8af1d6c0b47aada418b58c69050b52,72b7707e,21396256,resources\assets\yoo\Default\be8af1d6c0b47aada418b58c69050b52.bundle,21396256,True,True,6873
6508,share_assets_art_material.bundle,share_assets_art_material.bundle,c1cb8bed6e0632693be5481b5395dc0e.bundle,c1cb8bed6e0632693be5481b5395dc0e,340b5c07,3928,resources\assets\yoo\Default\c1cb8bed6e0632693be5481b5395dc0e.bundle,3928,True,True,6637|6833|6873
6515,share_assets_art_model_zhucheng_effect_textures.bundle,share_assets_art_model_zhucheng_effect_textures.bundle,a244b12ca7ff52a92eb698c1ad620604.bundle,a244b12ca7ff52a92eb698c1ad620604,3e0a5b52,149244,resources\assets\yoo\Default\a244b12ca7ff52a92eb698c1ad620604.bundle,149244,True,True,
6516,share_assets_art_rendertexture.bundle,share_assets_art_rendertexture.bundle,7774aa4f1eaff5e691b7bde78ee08240.bundle,7774aa4f1eaff5e691b7bde78ee08240,cee343f6,1741,resources\assets\yoo\Default\7774aa4f1eaff5e691b7bde78ee08240.bundle,1741,True,True,
6517,share_assets_art_scenes_battlescene_01_gcsb_fbx.bundle,share_assets_art_scenes_battlescene_01_gcsb_fbx.bundle,dc0ee154e9d54b289bcad9d68592e87d.bundle,dc0ee154e9d54b289bcad9d68592e87d,229ef757,1648753,resources\assets\yoo\Default\dc0ee154e9d54b289bcad9d68592e87d.bundle,1648753,True,True,6651|6653|6743|6748|6873
6518,share_assets_art_scenes_battlescene_01_gcsb_material.bundle,share_assets_art_scenes_battlescene_01_gcsb_material.bundle,d524bf3a57f2c7cade9e0ac2b0ac1e01.bundle,d524bf3a57f2c7cade9e0ac2b0ac1e01,b3bcb09a,5203,resources\assets\yoo\Default\d524bf3a57f2c7cade9e0ac2b0ac1e01.bundle,5203,True,True,6653|6743|6748|6873
6519,share_assets_art_scenes_battlescene_01_gcsb_post-processing.bundle,share_assets_art_scenes_battlescene_01_gcsb_post-processing.bundle,7cb90f396378a2ba31ab390d59f0cdc3.bundle,7cb90f396378a2ba31ab390d59f0cdc3,0c5fb6f1,5726,resources\assets\yoo\Default\7cb90f396378a2ba31ab390d59f0cdc3.bundle,5726,True,True,
6520,share_assets_art_scenes_battlescene_01_gcsb_tex.bundle,share_assets_art_scenes_battlescene_01_gcsb_tex.bundle,f41f2ce6d8d85434b97721c7941392d2.bundle,f41f2ce6d8d85434b97721c7941392d2,07a7d0b6,2025140,resources\assets\yoo\Default\f41f2ce6d8d85434b97721c7941392d2.bundle,2025140,True,True,
6525,share_assets_art_scenes_battlescene_02_sbcs_fbx.bundle,share_assets_art_scenes_battlescene_02_sbcs_fbx.bundle,0e88d8c228c5815703558dc97bd85d12.bundle,0e88d8c228c5815703558dc97bd85d12,4eed0dc6,584047,resources\assets\yoo\Default\0e88d8c228c5815703558dc97bd85d12.bundle,584047,True,True,6651|6653|6659|6661|6743|6748|6873
6526,share_assets_art_scenes_battlescene_02_sbcs_material.bundle,share_assets_art_scenes_battlescene_02_sbcs_material.bundle,30cf2a2c0600bdd1348a468b8bdfbc5b.bundle,30cf2a2c0600bdd1348a468b8bdfbc5b,212b481c,5071,resources\assets\yoo\Default\30cf2a2c0600bdd1348a468b8bdfbc5b.bundle,5071,True,True,6653|6661|6743|6748|6873
6528,share_assets_art_scenes_battlescene_02_sbcs_tex.bundle,share_assets_art_scenes_battlescene_02_sbcs_tex.bundle,b71d1ca774c615a6142d9ae46832404b.bundle,b71d1ca774c615a6142d9ae46832404b,749ba5f9,1100943,resources\assets\yoo\Default\b71d1ca774c615a6142d9ae46832404b.bundle,1100943,True,True,
6603,share_assets_art_scenes_battlescene_new_01.bundle,share_assets_art_scenes_battlescene_new_01.bundle,0129f265a1b13e745c06f6d3d84e3917.bundle,0129f265a1b13e745c06f6d3d84e3917,d3ed787f,3923,resources\assets\yoo\Default\0129f265a1b13e745c06f6d3d84e3917.bundle,3923,True,True,6873
6604,share_assets_art_scenes_battlescene_new_01_battlescene_01_gcsb_fbx.bundle,share_assets_art_scenes_battlescene_new_01_battlescene_01_gcsb_fbx.bundle,b0a6423d943844e8dc426ff0462ffed6.bundle,b0a6423d943844e8dc426ff0462ffed6,f95f6e54,5591,resources\assets\yoo\Default\b0a6423d943844e8dc426ff0462ffed6.bundle,5591,True,True,6738|6739|6873
6605,share_assets_art_scenes_battlescene_new_01_battlescene_01_gcsb_material.bundle,share_assets_art_scenes_battlescene_new_01_battlescene_01_gcsb_material.bundle,41be2c035e85fd4ef9dac907a26dca90.bundle,41be2c035e85fd4ef9dac907a26dca90,64f77f50,2951,resources\assets\yoo\Default\41be2c035e85fd4ef9dac907a26dca90.bundle,2951,True,True,6739|6873
6606,share_assets_art_scenes_battlescene_new_01_battlescene_01_gcsb_tex.bundle,share_assets_art_scenes_battlescene_new_01_battlescene_01_gcsb_tex.bundle,264a9c156b16192c725af1a56738fef3.bundle,264a9c156b16192c725af1a56738fef3,ffc90e98,892888,resources\assets\yoo\Default\264a9c156b16192c725af1a56738fef3.bundle,892888,True,True,
6607,share_assets_art_scenes_battlescene_new_01_battlescene_02_sbcs_fbx.bundle,share_assets_art_scenes_battlescene_new_01_battlescene_02_sbcs_fbx.bundle,c43c57058bf81d3842c27647ee5b46e7.bundle,c43c57058bf81d3842c27647ee5b46e7,b3e214d0,47238,resources\assets\yoo\Default\c43c57058bf81d3842c27647ee5b46e7.bundle,47238,True,True,6661|6741|6742|6743|6748|6873
6608,share_assets_art_scenes_battlescene_new_01_battlescene_02_sbcs_material.bundle,share_assets_art_scenes_battlescene_new_01_battlescene_02_sbcs_material.bundle,d5212d83612a4373fd6f87df2ef19b2c.bundle,d5212d83612a4373fd6f87df2ef19b2c,69c48367,3770,resources\assets\yoo\Default\d5212d83612a4373fd6f87df2ef19b2c.bundle,3770,True,True,6742|6743|6748|6873
6609,share_assets_art_scenes_battlescene_new_01_battlescene_02_sbcs_tex.bundle,share_assets_art_scenes_battlescene_new_01_battlescene_02_sbcs_tex.bundle,6d561be2bddbda2dea7f1dba8c213e52.bundle,6d561be2bddbda2dea7f1dba8c213e52,bd4874e0,406643,resources\assets\yoo\Default\6d561be2bddbda2dea7f1dba8c213e52.bundle,406643,True,True,
6610,share_assets_art_scenes_battlescene_new_01_cyberpunk_lighteffects_keji_tex.bundle,share_assets_art_scenes_battlescene_new_01_cyberpunk_lighteffects_keji_tex.bundle,35dd602244a801a3f5368d6448a56f7d.bundle,35dd602244a801a3f5368d6448a56f7d,3102906e,37254,resources\assets\yoo\Default\35dd602244a801a3f5368d6448a56f7d.bundle,37254,True,True,
6615,share_assets_art_skill.bundle,share_assets_art_skill.bundle,c9eea8de188f847be96d5c8687efb489.bundle,c9eea8de188f847be96d5c8687efb489,38e0ecc7,30666780,resources\assets\yoo\Default\c9eea8de188f847be96d5c8687efb489.bundle,30666780,True,True,
6616,share_assets_art_skill_materials.bundle,share_assets_art_skill_materials.bundle,8daf2c09d9da4d581cbd7ccde0f3d493.bundle,8daf2c09d9da4d581cbd7ccde0f3d493,35bdba10,439987,resources\assets\yoo\Default\8daf2c09d9da4d581cbd7ccde0f3d493.bundle,439987,True,True,4158|4637|5273|5342|5391|5902|5997|6624|6625|6626|6629|6637|6648|6748|6786|6833|6873
6637,share_assets_art_skill_ui_remnantsstarupview.bundle,share_assets_art_skill_ui_remnantsstarupview.bundle,bea2ed6e81ae37e6ba8e04fb8020d403.bundle,bea2ed6e81ae37e6ba8e04fb8020d403,a9e78605,13005,resources\assets\yoo\Default\bea2ed6e81ae37e6ba8e04fb8020d403.bundle,13005,True,True,6748|6873
